t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
3299,0,0,998,-0.040,0.041,-0.000,-0.000
3306,2,0,1000,0.044,-0.154,-0.000,-0.000
3313,-1,0,999,-0.040,0.069,-0.000,-0.000
3318,0,1,997,0.100,0.041,-0.000,-0.000
3324,0,0,999,-0.040,-0.043,-0.000,-0.000
3331,0,-1,999,-0.068,-0.043,-0.000,-0.000
3336,0,-1,998,-0.096,-0.015,-0.000,-0.000
3342,0,-2,998,-0.152,0.041,-0.000,-0.000
3348,-1,-1,997,-0.068,0.097,-0.000,-0.000
3360,-1,-1,1000,-0.096,0.069,-0.000,-0.000
3366,0,1,1001,0.100,0.013,-0.000,-0.000
3373,2,0,998,0.016,-0.155,-0.000,-0.000
3379,-1,0,997,-0.012,0.097,-0.000,-0.000
3384,0,-1,999,-0.068,0.041,-0.000,-0.000
3390,-2,1,998,0.100,0.153,-0.000,-0.000
3396,0,1,997,0.100,-0.043,-0.000,-0.000
3403,1,-1,1000,-0.068,-0.099,-0.000,-0.000
3408,0,0,999,-0.040,0.041,-0.000,-0.000
3414,0,2,998,0.128,0.013,-0.000,-0.000
3420,1,-1,999,-0.096,-0.071,-0.000,-0.000
3427,0,0,999,-0.040,-0.043,-0.000,-0.000
3433,0,1,999,0.072,-0.043,-0.000,-0.000
3438,0,0,999,-0.012,-0.043,-0.000,-0.000
3444,0,-1,998,-0.096,-0.015,-0.000,-0.000
3499,0,0,1000,0.044,-0.043,-0.000,-0.000
3504,0,0,1000,-0.012,0.041,-0.000,-0.000
3510,1,0,999,0.044,-0.099,-0.000,-0.000
3516,-1,1,1000,0.072,0.097,-0.000,-0.000
3523,0,1,998,0.072,0.041,-0.000,-0.000
3528,1,-2,999,-0.124,-0.071,-0.000,-0.000
3534,-1,-1,1000,-0.096,0.097,-0.000,-0.000
3540,2,0,1000,-0.040,-0.126,-0.000,-0.000
3547,1,-1,1000,-0.068,-0.071,-0.000,-0.000
3553,0,0,998,0.044,-0.015,-0.000,-0.000
3558,2,0,999,-0.040,-0.127,-0.000,-0.000
3564,1,2,998,0.128,-0.071,-0.000,-0.000
3571,-2,0,999,-0.040,0.125,-0.000,-0.000
3576,0,0,1003,-0.012,0.013,-0.000,-0.000
3582,0,0,999,-0.040,0.041,-0.000,-0.000
3588,-3,0,999,-0.040,0.181,-0.000,-0.000
3595,0,0,1000,-0.012,-0.015,-0.000,-0.000
3600,0,0,998,-0.012,-0.015,-0.000,-0.000
3610,0,0,999,-0.012,0.041,-0.000,-0.000
3616,-2,-1,1000,-0.068,0.125,-0.000,-0.000
3622,0,0,999,-0.012,0.041,-0.000,-0.000
3629,0,1,999,0.100,-0.043,-0.000,-0.000
3634,0,-1,999,-0.068,0.041,-0.000,-0.000
3640,0,1,1000,0.072,-0.043,-0.000,-0.000
3646,2,-1,999,-0.096,-0.155,-0.000,-0.000
3657,-1,0,999,0.016,0.097,-0.000,-0.000
3663,0,0,998,0.044,0.013,-0.000,-0.000
3669,1,0,1000,-0.040,-0.099,-0.000,-0.000
3676,0,0,998,0.016,-0.043,-0.000,-0.000
3682,1,0,1001,0.044,-0.071,-0.000,-0.000
3688,0,1,1000,0.100,0.013,-0.000,-0.000
3694,0,0,998,-0.012,-0.015,-0.000,-0.000
3701,0,2,998,0.128,0.041,-0.000,-0.000
3706,0,0,1002,-0.040,0.041,-0.000,-0.000
3713,-2,-2,1000,-0.152,0.125,-0.000,-0.000
3718,1,0,999,-0.012,-0.071,-0.000,-0.000
3725,0,1,996,0.072,0.013,-0.000,-0.000
3730,0,-1,999,-0.096,0.013,-0.000,-0.000
3736,0,0,998,0.016,-0.043,-0.000,-0.000
3742,0,0,1001,0.016,-0.015,-0.000,-0.000
3749,0,-3,999,-0.180,0.013,-0.000,-0.000
3754,1,-1,1001,-0.068,-0.098,-0.000,-0.000
3760,-3,1,999,0.072,0.209,-0.000,-0.000
3766,0,0,998,-0.012,0.041,-0.000,-0.000
3773,0,0,999,0.016,0.013,-0.000,-0.000
3778,-1,0,1000,-0.012,0.069,-0.000,-0.000
3784,0,0,1000,0.044,0.013,-0.000,-0.000
3790,0,0,998,-0.012,0.013,-0.000,-0.000
3797,-1,0,1000,0.044,0.069,-0.000,-0.000
3802,-1,0,997,0.016,0.097,-0.000,-0.000
3813,-1,1,999,0.100,0.069,-0.000,-0.000
3818,0,0,999,0.044,-0.015,-0.000,-0.000
3826,0,0,1000,-0.012,0.013,-0.000,-0.000
3833,1,-1,999,-0.068,-0.099,-0.000,-0.000
3838,2,0,1000,-0.040,-0.126,-0.000,-0.000
3845,-1,2,997,0.128,0.069,-0.000,-0.000
3850,0,1,998,0.100,-0.043,-0.000,-0.000
3856,1,0,1000,0.016,-0.071,-0.000,-0.000
3862,-2,0,999,-0.040,0.125,-0.000,-0.000
3869,3,-1,1001,-0.068,-0.182,-0.000,-0.000
3874,1,0,999,-0.040,-0.099,-0.000,-0.000
3880,0,0,999,0.044,0.013,-0.000,-0.000
3886,-1,3,1000,0.183,0.069,-0.000,-0.000
3893,2,0,1002,0.044,-0.154,-0.000,-0.000
3899,-2,0,1000,-0.040,0.153,-0.000,-0.000
3905,0,1,999,0.072,-0.015,-0.000,-0.000
3912,1,-1,999,-0.068,-0.071,-0.000,-0.000
3918,0,0,1000,-0.040,0.013,-0.000,-0.000
3924,-1,-1,1001,-0.068,0.069,-0.000,-0.000
3931,0,-2,998,-0.152,0.041,-0.000,-0.000
3937,-1,0,999,-0.012,0.069,-0.000,-0.000
3943,-1,2,997,0.128,0.097,-0.000,-0.000
3950,-1,0,999,0.044,0.069,-0.000,-0.000
3956,0,1,1000,0.072,-0.043,-0.000,-0.000
3962,3,0,1000,-0.012,-0.210,-0.000,-0.000
3973,1,2,999,0.128,-0.099,-0.000,-0.000
3979,1,-2,999,-0.152,-0.099,-0.000,-0.000
3985,0,-1,997,-0.068,0.041,-0.000,-0.000
3991,-1,3,998,0.212,0.069,-0.000,-0.000
3998,0,-1,999,-0.068,0.013,-0.000,-0.000
4004,0,0,999,0.016,0.013,-0.000,-0.000
4010,-1,0,998,-0.012,0.069,-0.000,-0.000
4016,0,0,999,-0.040,-0.015,-0.000,-0.000
4023,0,1,999,0.100,0.013,-0.000,-0.000
4028,1,0,999,-0.012,-0.099,-0.000,-0.000
4034,1,0,999,0.044,-0.071,-0.000,-0.000
4045,-2,1,999,0.072,0.125,-0.000,-0.000
4051,1,0,1000,0.016,-0.071,-0.000,-0.000
4057,0,0,999,-0.012,-0.043,-0.000,-0.000
4063,0,-3,999,-0.180,-0.043,-0.000,-0.000
4069,0,0,999,0.016,0.013,-0.000,-0.000
4076,-1,0,999,0.044,0.097,-0.000,-0.000
4081,-1,0,998,-0.040,0.097,-0.000,-0.000
4087,0,1,997,0.072,-0.043,-0.000,-0.000
4093,-1,2,998,0.128,0.069,-0.000,-0.000
4100,1,0,999,0.016,-0.099,-0.000,-0.000
4105,1,0,999,0.016,-0.099,-0.000,-0.000
4111,-1,0,998,0.044,0.069,-0.000,-0.000
4117,0,0,999,-0.040,-0.015,-0.000,-0.000
4124,0,0,997,-0.012,0.041,-0.000,-0.000
4178,0,-2,1000,-0.152,0.013,-0.000,-0.000
4184,2,0,1000,-0.040,-0.126,-0.000,-0.000
4191,1,0,999,0.044,-0.071,-0.000,-0.000
4196,1,-1,999,-0.096,-0.071,-0.000,-0.000
4202,0,0,999,-0.012,0.013,-0.000,-0.000
4208,1,0,1000,-0.012,-0.071,-0.000,-0.000
4215,-1,2,1001,0.127,0.069,-0.000,-0.000
4220,1,0,999,-0.040,-0.099,-0.000,-0.000
4226,2,1,999,0.072,-0.127,-0.000,-0.000
4233,2,0,998,-0.012,-0.127,-0.000,-0.000
4239,0,2,999,0.128,0.013,-0.000,-0.000
4244,0,0,997,-0.040,-0.015,-0.000,-0.000
4250,-1,0,1000,-0.040,0.069,-0.000,-0.000
4256,2,1,999,0.100,-0.127,-0.000,-0.000
4263,0,2,998,0.156,0.041,-0.000,-0.000
4269,-3,0,996,-0.012,0.182,-0.000,-0.000
4276,0,0,1000,-0.040,0.041,-0.000,-0.000
4282,-2,0,999,-0.012,0.153,-0.000,-0.000
4287,0,-2,1000,-0.124,0.013,-0.000,-0.000
4298,-1,-1,998,-0.068,0.069,-0.000,-0.000
4303,2,-2,997,-0.124,-0.127,-0.000,-0.000
4309,0,-1,998,-0.068,-0.043,-0.000,-0.000
4316,0,-1,999,-0.068,0.041,-0.000,-0.000
4322,2,-1,999,-0.096,-0.127,-0.000,-0.000
4328,0,3,998,0.184,-0.043,-0.000,-0.000
4338,0,0,997,-0.012,-0.015,-0.000,-0.000
4345,-1,0,998,0.044,0.069,-0.000,-0.000
4350,-2,0,999,-0.012,0.125,-0.000,-0.000
4356,0,1,999,0.072,0.013,-0.000,-0.000
4362,-1,0,999,0.016,0.069,-0.000,-0.000
4369,0,1,998,0.100,-0.043,-0.000,-0.000
4374,0,-4,998,-0.236,-0.015,-0.000,-0.000
4380,0,0,998,-0.040,-0.015,-0.000,-0.000
4386,0,-2,999,-0.152,0.013,-0.000,-0.000
4393,0,-2,1001,-0.124,-0.043,-0.000,-0.000
4398,1,3,1000,0.211,-0.098,-0.000,-0.000
4404,2,0,1001,0.016,-0.154,-0.000,-0.000
4410,0,0,997,0.044,0.013,-0.000,-0.000
4417,0,0,1000,0.016,0.013,-0.000,-0.000
4422,0,-1,1000,-0.096,0.041,-0.000,-0.000
4428,0,0,999,-0.040,-0.015,-0.000,-0.000
4434,0,-1,999,-0.096,-0.015,-0.000,-0.000
4441,1,0,999,0.044,-0.099,-0.000,-0.000
4446,0,0,997,0.044,-0.043,-0.000,-0.000
4453,0,0,1000,0.016,0.041,-0.000,-0.000
4458,-2,0,1000,-0.040,0.125,-0.000,-0.000
4465,-2,0,999,0.016,0.125,-0.000,-0.000
4471,-1,-1,998,-0.068,0.097,-0.000,-0.000
4477,0,-2,998,-0.152,-0.043,-0.000,-0.000
4484,1,0,999,0.044,-0.099,-0.000,-0.000
4494,0,-1,1000,-0.068,-0.043,-0.000,-0.000
4500,0,2,999,0.128,-0.015,-0.000,-0.000
4506,0,0,998,0.016,-0.043,-0.000,-0.000
4519,1,0,1000,-0.040,-0.071,-0.000,-0.000
4524,-1,2,1001,0.127,0.097,-0.000,-0.000
4530,0,1,1001,0.100,0.013,-0.000,-0.000
4537,0,0,998,0.016,0.041,-0.000,-0.000
4543,0,0,997,-0.040,-0.043,-0.000,-0.000
4549,0,0,997,0.044,0.041,-0.000,-0.000
4556,1,0,999,-0.012,-0.071,-0.000,-0.000
4562,0,0,999,0.044,0.013,-0.000,-0.000
4568,0,1,998,0.100,-0.015,-0.000,-0.000
4575,0,0,998,-0.012,0.041,-0.000,-0.000
4581,3,-1,999,-0.068,-0.183,-0.000,-0.000
4587,2,-1,998,-0.068,-0.127,-0.000,-0.000
4593,1,0,1000,0.016,-0.071,-0.000,-0.000
4600,0,0,998,0.016,0.013,-0.000,-0.000
4605,2,0,998,-0.012,-0.127,-0.000,-0.000
4611,1,1,998,0.072,-0.071,-0.000,-0.000
4617,3,-2,999,-0.124,-0.183,-0.000,-0.000
4624,-1,0,998,0.016,0.069,-0.000,-0.000
4629,0,0,999,-0.040,0.013,-0.000,-0.000
4636,0,-2,1000,-0.124,-0.043,-0.000,-0.000
4641,-1,0,1000,-0.012,0.097,-0.000,-0.000
4648,0,0,999,-0.012,0.041,-0.000,-0.000
4657,-1,-1,996,-0.096,0.069,-0.000,-0.000
4663,0,0,998,-0.040,-0.043,-0.000,-0.000
4669,1,0,1000,-0.012,-0.098,-0.000,-0.000
4676,0,2,1000,0.128,-0.043,-0.000,-0.000
4682,0,1,999,0.072,0.041,-0.000,-0.000
4688,0,1,999,0.072,-0.015,-0.000,-0.000
4695,1,0,1001,0.044,-0.098,-0.000,-0.000
4701,-3,0,999,0.044,0.181,-0.000,-0.000
4707,1,-2,1000,-0.124,-0.099,-0.000,-0.000
4713,-1,1,998,0.100,0.069,-0.000,-0.000
4720,1,0,1000,0.016,-0.071,-0.000,-0.000
4725,1,0,996,-0.040,-0.071,-0.000,-0.000
4737,0,0,1000,-0.012,0.041,-0.000,-0.000
4742,0,-2,998,-0.152,0.041,-0.000,-0.000
4749,-1,0,999,-0.012,0.097,-0.000,-0.000
4754,0,-1,1000,-0.068,-0.043,-0.000,-0.000
4760,0,0,999,-0.040,0.013,-0.000,-0.000
4766,0,0,999,-0.012,-0.043,-0.000,-0.000
4773,0,-1,1001,-0.068,0.013,-0.000,-0.000
4778,-3,-1,999,-0.068,0.181,-0.000,-0.000
4784,0,1,996,0.100,0.013,-0.000,-0.000
4790,1,1,1001,0.072,-0.098,-0.000,-0.000
4797,0,0,999,-0.012,0.013,-0.000,-0.000
4802,0,0,999,-0.012,0.041,-0.000,-0.000
4808,0,0,999,-0.012,0.013,-0.000,-0.000
4862,0,0,999,0.044,0.041,-0.000,-0.000
4869,0,0,1000,-0.012,0.041,-0.000,-0.000
4874,0,-1,998,-0.068,0.041,-0.000,-0.000
4880,0,-1,1000,-0.068,-0.015,-0.000,-0.000
4886,1,-1,1000,-0.096,-0.098,-0.000,-0.000
4893,2,0,1000,-0.012,-0.126,-0.000,-0.000
4898,0,0,999,-0.040,0.013,-0.000,-0.000
4904,0,0,999,-0.040,0.013,-0.000,-0.000
4910,0,1,999,0.072,0.041,-0.000,-0.000
4917,0,0,999,-0.012,-0.043,-0.000,-0.000
4922,0,0,999,-0.012,0.013,-0.000,-0.000
4928,0,1,999,0.100,-0.015,-0.000,-0.000
4934,0,1,998,0.072,-0.043,-0.000,-0.000
4941,0,1,999,0.100,-0.043,-0.000,-0.000
4946,0,1,999,0.072,-0.015,-0.000,-0.000
4953,-1,1,1000,0.072,0.069,-0.000,-0.000
4958,1,0,999,0.044,-0.099,-0.000,-0.000
4965,-1,0,998,0.016,0.069,-0.000,-0.000
4971,0,0,1000,0.016,-0.043,-0.000,-0.000
4977,0,0,1000,0.016,-0.043,-0.000,-0.000
4989,-1,0,1002,0.044,0.097,-0.000,-0.000
4994,0,-1,1001,-0.068,0.041,-0.000,-0.000
5000,0,-2,998,-0.124,0.013,-0.000,-0.000
5006,0,0,998,0.044,-0.043,-0.000,-0.000
5013,-1,0,999,0.016,0.069,-0.000,-0.000
5023,0,0,1001,-0.012,0.013,-0.000,-0.000
5029,1,1,998,0.072,-0.071,-0.000,-0.000
5036,0,0,997,-0.012,-0.043,-0.000,-0.000
5042,0,-2,999,-0.124,-0.015,-0.000,-0.000
5047,0,-1,999,-0.096,0.013,-0.000,-0.000
5053,0,1,999,0.072,0.013,-0.000,-0.000
5059,0,0,999,-0.012,0.041,-0.000,-0.000
5066,1,-1,998,-0.096,-0.099,-0.000,-0.000
5071,2,2,999,0.128,-0.127,-0.000,-0.000
5077,2,0,1000,0.016,-0.154,-0.000,-0.000
5083,3,0,999,-0.012,-0.183,-0.000,-0.000
5090,0,0,999,-0.012,0.013,-0.000,-0.000
5096,-2,-3,1000,-0.180,0.125,-0.000,-0.000
5101,-1,-1,998,-0.068,0.069,-0.000,-0.000
5107,0,0,997,0.044,-0.015,-0.000,-0.000
5114,0,1,1000,0.100,-0.043,-0.000,-0.000
5119,-3,0,999,-0.012,0.181,-0.000,-0.000
5125,0,3,1003,0.183,0.013,-0.000,-0.000
5131,0,2,999,0.128,-0.015,-0.000,-0.000
5138,-1,-2,997,-0.124,0.069,-0.000,-0.000
5143,-3,0,999,-0.012,0.209,-0.000,-0.000
5149,-2,2,998,0.156,0.125,-0.000,-0.000
5156,-1,-2,998,-0.124,0.069,-0.000,-0.000
5162,0,1,997,0.072,-0.015,-0.000,-0.000
5167,1,-2,998,-0.124,-0.099,-0.000,-0.000
5177,2,-1,1000,-0.068,-0.154,-0.000,-0.000
5183,2,0,1001,0.016,-0.154,-0.000,-0.000
5189,0,0,998,0.016,-0.015,-0.000,-0.000
5196,0,3,999,0.184,-0.015,-0.000,-0.000
5206,0,0,999,0.044,0.013,-0.000,-0.000
5213,1,0,998,0.016,-0.099,-0.000,-0.000
5219,-1,0,998,-0.012,0.097,-0.000,-0.000
5225,-1,0,999,-0.012,0.097,-0.000,-0.000
5231,0,2,1000,0.156,0.013,-0.000,-0.000
5237,0,1,1000,0.100,-0.015,-0.000,-0.000
5244,2,2,999,0.156,-0.127,-0.000,-0.000
5249,0,1,1000,0.100,-0.043,-0.000,-0.000
5256,-2,1,999,0.072,0.125,-0.000,-0.000
5261,0,0,999,-0.012,-0.015,-0.000,-0.000
5268,-1,0,999,-0.040,0.097,-0.000,-0.000
5273,0,-1,999,-0.068,0.013,-0.000,-0.000
5279,0,0,999,0.044,0.013,-0.000,-0.000
5285,2,0,998,-0.012,-0.127,-0.000,-0.000
5292,1,0,999,-0.012,-0.099,-0.000,-0.000
5297,0,-1,1000,-0.068,-0.043,-0.000,-0.000
5303,0,1,1001,0.100,-0.015,-0.000,-0.000
5309,0,0,999,-0.040,-0.015,-0.000,-0.000
5316,0,1,998,0.100,-0.043,-0.000,-0.000
5322,0,0,998,-0.012,-0.043,-0.000,-0.000
5328,2,0,999,-0.040,-0.127,-0.000,-0.000
5335,0,-2,1001,-0.152,-0.015,-0.000,-0.000
5345,-3,0,999,-0.012,0.209,-0.000,-0.000
5351,1,0,998,-0.012,-0.071,-0.000,-0.000
5357,0,1,997,0.100,0.041,-0.000,-0.000
5364,-1,-1,997,-0.068,0.069,-0.000,-0.000
5369,0,0,999,-0.040,0.041,-0.000,-0.000
5376,-1,1,1000,0.072,0.097,-0.000,-0.000
5381,0,0,999,-0.040,0.041,-0.000,-0.000
5388,0,1,999,0.100,0.013,-0.000,-0.000
5393,1,0,999,-0.012,-0.071,-0.000,-0.000
5399,0,0,999,0.044,-0.043,-0.000,-0.000
5405,0,0,999,-0.012,0.041,-0.000,-0.000
5412,0,0,999,0.044,-0.043,-0.000,-0.000
5422,0,0,999,-0.012,-0.015,-0.000,-0.000
5427,0,0,999,-0.012,-0.043,-0.000,-0.000
5433,0,0,1000,-0.040,-0.043,-0.000,-0.000
5439,1,1,999,0.072,-0.071,-0.000,-0.000
5446,0,0,999,-0.040,0.013,-0.000,-0.000
5451,0,1,998,0.072,0.041,-0.000,-0.000
5457,-1,0,1001,0.016,0.069,-0.000,-0.000
5463,0,0,996,-0.012,0.013,-0.000,-0.000
5470,0,0,999,-0.040,0.013,-0.000,-0.000
5476,0,3,1001,0.183,0.041,-0.000,-0.000
5481,2,0,999,0.016,-0.155,-0.000,-0.000
5487,0,1,999,0.100,-0.043,-0.000,-0.000
5494,-1,0,999,-0.040,0.097,-0.000,-0.000
5549,2,-1,998,-0.096,-0.155,-0.000,-0.000
5556,1,0,999,0.016,-0.071,-0.000,-0.000
5562,0,0,998,-0.040,0.041,-0.000,-0.000
5568,-1,-2,1001,-0.152,0.097,-0.000,-0.000
5575,-2,0,1002,0.016,0.125,-0.000,-0.000
5581,0,0,997,-0.012,0.013,-0.000,-0.000
5587,2,-2,999,-0.152,-0.127,-0.000,-0.000
5594,1,0,994,-0.012,-0.099,-0.000,-0.000
5600,0,0,997,0.016,0.041,-0.000,-0.000
5606,-1,0,999,0.044,0.097,-0.000,-0.000
5613,-1,0,999,-0.012,0.097,-0.000,-0.000
5619,1,-2,999,-0.124,-0.099,-0.000,-0.000
5624,2,2,1002,0.155,-0.126,-0.000,-0.000
5630,4,3,1000,0.211,-0.238,-0.000,-0.000
5636,2,1,998,0.100,-0.127,-0.000,-0.000
5643,-1,0,1000,0.016,0.069,-0.000,-0.000
5648,-2,-1,1000,-0.068,0.125,-0.000,-0.000
5654,-1,-1,998,-0.068,0.097,-0.000,-0.000
5660,0,0,1000,0.016,0.013,-0.000,-0.000
5667,1,0,998,0.044,-0.099,-0.000,-0.000
5677,2,0,999,0.044,-0.127,-0.000,-0.000
5682,-2,3,998,0.184,0.125,-0.000,-0.000
5688,1,-3,997,-0.208,-0.071,-0.000,-0.000
5695,0,2,999,0.128,0.013,-0.000,-0.000
5701,0,0,999,0.044,-0.043,-0.000,-0.000
5711,1,1,999,0.072,-0.099,-0.000,-0.000
5717,-1,0,998,-0.040,0.097,-0.000,-0.000
5724,0,-1,997,-0.068,-0.043,-0.000,-0.000
5730,1,-2,998,-0.124,-0.071,-0.000,-0.000
5736,-1,0,997,0.044,0.097,-0.000,-0.000
5743,0,0,997,0.016,-0.015,-0.000,-0.000
5749,1,1,1000,0.100,-0.071,-0.000,-0.000
5756,0,0,999,0.044,0.013,-0.000,-0.000
5761,-1,0,999,-0.012,0.069,-0.000,-0.000
5768,-2,0,1001,-0.040,0.125,-0.000,-0.000
5773,0,0,1000,0.044,-0.015,-0.000,-0.000
5779,1,-1,998,-0.068,-0.099,-0.000,-0.000
5785,0,0,1000,-0.012,0.041,-0.000,-0.000
5792,0,2,998,0.128,-0.043,-0.000,-0.000
5797,-2,-1,999,-0.068,0.125,-0.000,-0.000
5803,0,0,998,-0.040,-0.043,-0.000,-0.000
5809,0,0,1000,0.044,-0.015,-0.000,-0.000
5816,0,0,999,0.044,0.041,-0.000,-0.000
5821,1,0,1000,0.016,-0.099,-0.000,-0.000
5827,2,0,999,0.044,-0.127,-0.000,-0.000
5833,0,0,1000,0.044,-0.043,-0.000,-0.000
5840,0,0,999,0.044,0.013,-0.000,-0.000
5845,2,-1,1001,-0.068,-0.126,-0.000,-0.000
5851,1,0,999,-0.012,-0.071,-0.000,-0.000
5857,0,0,1000,0.044,0.013,-0.000,-0.000
5868,-3,1,999,0.100,0.181,-0.000,-0.000
5874,-1,0,1000,0.044,0.097,-0.000,-0.000
5880,-1,0,998,0.016,0.069,-0.000,-0.000
5886,0,0,1001,-0.012,0.041,-0.000,-0.000
5897,-2,0,997,0.016,0.125,-0.000,-0.000
5903,0,0,1001,0.044,0.041,-0.000,-0.000
5909,1,0,999,0.016,-0.099,-0.000,-0.000
5916,0,0,998,-0.040,0.041,-0.000,-0.000
5922,1,0,999,-0.012,-0.071,-0.000,-0.000
5928,2,0,999,-0.040,-0.127,-0.000,-0.000
5934,1,0,1001,0.016,-0.071,-0.000,-0.000
5941,2,0,999,0.044,-0.127,-0.000,-0.000
5946,0,1,999,0.100,-0.043,-0.000,-0.000
5953,0,0,997,0.044,0.041,-0.000,-0.000
5958,0,-1,1000,-0.068,-0.015,-0.000,-0.000
5965,0,0,999,0.016,-0.015,-0.000,-0.000
5970,0,0,998,-0.040,-0.015,-0.000,-0.000
5976,1,0,1001,-0.012,-0.071,-0.000,-0.000
5982,0,2,999,0.156,-0.015,-0.000,-0.000
5989,0,2,1001,0.127,0.013,-0.000,-0.000
5994,-1,0,1000,-0.012,0.097,-0.000,-0.000
6000,0,0,998,0.016,0.013,-0.000,-0.000
6006,0,-1,1000,-0.068,0.041,-0.000,-0.000
6013,2,-1,999,-0.068,-0.155,-0.000,-0.000
6018,0,0,999,0.016,0.013,-0.000,-0.000
6028,0,-1,1000,-0.096,-0.043,-0.000,-0.000
6034,2,-1,998,-0.068,-0.155,-0.000,-0.000
6041,0,0,999,0.044,-0.015,-0.000,-0.000
6047,0,-2,1000,-0.152,0.041,-0.000,-0.000
6053,0,-1,998,-0.068,-0.015,-0.000,-0.000
6059,1,0,999,0.044,-0.071,-0.000,-0.000
6066,0,-3,999,-0.180,-0.043,-0.000,-0.000
6071,-1,-1,999,-0.068,0.097,-0.000,-0.000
6077,0,0,1001,-0.040,0.013,-0.000,-0.000
6083,0,0,998,0.016,-0.015,-0.000,-0.000
6090,-2,0,1000,0.016,0.153,-0.000,-0.000
6096,-1,0,1001,-0.040,0.097,-0.000,-0.000
6101,0,0,999,0.016,-0.043,-0.000,-0.000
6107,0,1,999,0.100,0.041,-0.000,-0.000
6115,0,0,1000,-0.012,0.013,-0.000,-0.000
6120,0,1,1000,0.100,-0.015,-0.000,-0.000
6126,1,0,999,-0.040,-0.071,-0.000,-0.000
6133,0,2,998,0.128,0.013,-0.000,-0.000
6139,0,0,999,0.016,-0.043,-0.000,-0.000
6145,0,0,1000,-0.040,0.041,-0.000,-0.000
6152,1,0,999,-0.040,-0.071,-0.000,-0.000
6157,0,2,1000,0.128,-0.015,-0.000,-0.000
6163,-1,2,997,0.156,0.069,-0.000,-0.000
6169,0,1,1000,0.100,-0.015,-0.000,-0.000
6176,-1,0,998,-0.012,0.069,-0.000,-0.000
6229,-4,-1,1000,-0.096,0.237,-0.000,-0.000
6236,-2,0,997,0.044,0.125,-0.000,-0.000
6241,1,-1,999,-0.096,-0.099,-0.000,-0.000
6248,0,0,997,0.016,-0.015,-0.000,-0.000
6254,0,0,1000,-0.040,-0.015,-0.000,-0.000
6260,0,0,999,-0.040,0.013,-0.000,-0.000
6267,0,-1,999,-0.096,0.041,-0.000,-0.000
6273,0,0,1001,0.044,-0.043,-0.000,-0.000
6279,0,0,999,0.016,-0.043,-0.000,-0.000
6285,0,2,999,0.156,0.013,-0.000,-0.000
6292,0,-1,1000,-0.068,-0.043,-0.000,-0.000
6297,-2,0,999,-0.040,0.125,-0.000,-0.000
6303,-3,-1,998,-0.096,0.181,-0.000,-0.000
6309,-1,0,999,0.016,0.097,-0.000,-0.000
6316,0,0,999,-0.012,-0.043,-0.000,-0.000
6321,0,0,1000,0.044,0.041,-0.000,-0.000
6327,0,0,1000,0.016,-0.015,-0.000,-0.000
6333,0,1,999,0.072,-0.043,-0.000,-0.000
6340,0,-1,998,-0.068,0.013,-0.000,-0.000
6345,1,-2,997,-0.152,-0.071,-0.000,-0.000
6351,1,0,998,-0.012,-0.099,-0.000,-0.000
6357,0,-1,1000,-0.068,-0.043,-0.000,-0.000
6369,0,0,999,-0.040,-0.015,-0.000,-0.000
6376,0,1,1002,0.099,-0.043,-0.000,-0.000
6381,1,0,998,-0.012,-0.099,-0.000,-0.000
6392,0,0,1001,-0.040,-0.015,-0.000,-0.000
6398,1,-1,999,-0.068,-0.071,-0.000,-0.000
6404,0,0,999,-0.012,-0.043,-0.000,-0.000
6410,1,-2,999,-0.152,-0.099,-0.000,-0.000
6417,-1,0,998,-0.040,0.097,-0.000,-0.000
6422,-2,-1,999,-0.068,0.125,-0.000,-0.000
6428,1,-2,1000,-0.152,-0.071,-0.000,-0.000
6434,-2,1,998,0.072,0.125,-0.000,-0.000
6441,0,0,999,-0.012,0.013,-0.000,-0.000
6446,0,0,1000,-0.040,-0.015,-0.000,-0.000
6453,0,0,1001,0.016,-0.015,-0.000,-0.000
6458,0,-1,999,-0.068,0.013,-0.000,-0.000
6465,1,0,999,-0.040,-0.071,-0.000,-0.000
6470,2,-1,999,-0.068,-0.127,-0.000,-0.000
6476,2,0,1001,0.016,-0.154,-0.000,-0.000
6482,0,1,997,0.072,0.013,-0.000,-0.000
6489,0,2,998,0.128,-0.015,-0.000,-0.000
6494,1,0,1000,0.016,-0.099,-0.000,-0.000
6500,0,-1,997,-0.068,0.013,-0.000,-0.000
6506,1,1,998,0.072,-0.071,-0.000,-0.000
6513,-2,0,997,-0.040,0.125,-0.000,-0.000
6518,0,0,998,-0.012,0.041,-0.000,-0.000
6524,-2,-2,998,-0.124,0.125,-0.000,-0.000
6530,0,-2,999,-0.124,0.013,-0.000,-0.000
6537,0,0,999,0.016,-0.015,-0.000,-0.000
6546,1,-3,999,-0.180,-0.071,-0.000,-0.000
6553,1,1,997,0.100,-0.099,-0.000,-0.000
6558,1,0,997,0.044,-0.071,-0.000,-0.000
6565,0,0,999,0.016,0.041,-0.000,-0.000
6571,-1,1,999,0.072,0.097,-0.000,-0.000
6577,-1,0,1000,0.016,0.097,-0.000,-0.000
6589,1,1,1001,0.100,-0.071,-0.000,-0.000
6595,1,2,999,0.156,-0.071,-0.000,-0.000
6600,0,-1,998,-0.096,0.013,-0.000,-0.000
