t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg
33630,-1,0,999,-0.048,0.07
33636,-3,0,999,0.036,0.21
33643,-1,-3,1001,-0.188,0.07
33648,-1,-3,1000,-0.188,0.07
33654,-1,-2,996,-0.161,0.07
33660,0,0,999,0.036,0.042
33667,0,1,998,0.064,0.014
33673,1,0,997,0.008,-0.098
33678,0,-1,998,-0.076,-0.042
33684,0,0,999,-0.02,0.042
33691,0,0,999,-0.02,-0.042
33696,0,0,999,0.036,-0.042
33702,-1,2,1001,0.147,0.098
33708,-1,0,1000,-0.02,0.07
33715,1,0,1000,-0.048,-0.07
33720,0,2,997,0.12,0.014
33726,0,-1,1000,-0.076,-0.014
33732,3,-2,1001,-0.132,-0.182
33739,0,1,1001,0.063,-0.042
33744,2,-1,1000,-0.076,-0.126
33750,0,0,1004,0.008,-0.014
33756,-1,0,999,0.036,0.098
33763,-2,-1,993,-0.105,0.155
33768,-4,0,997,-0.048,0.266
33774,-5,0,996,-0.048,0.322
33780,0,-4,1001,-0.244,0.042
33787,0,0,1004,-0.02,0.042
33842,0,0,1000,0.036,-0.042
33847,0,0,1005,0.008,-0.042
33853,0,0,1001,0.008,-0.014
33860,0,-2,1000,-0.16,-0.014
33865,2,-3,998,-0.188,-0.126
33871,0,0,999,-0.02,0.014
33877,-2,-2,1001,-0.132,0.125
33884,0,-2,1001,-0.132,-0.042
33889,-1,-1,1003,-0.104,0.07
33895,-1,0,1002,0.008,0.07
33906,2,0,998,0.008,-0.154
33912,0,0,1000,0.036,0.042
33918,2,2,1000,0.119,-0.154
33924,0,0,999,0.036,-0.014
33930,1,-1,1000,-0.076,-0.098
33937,0,-1,999,-0.104,-0.042
33942,-1,-1,999,-0.104,0.07
33948,0,0,1000,0.036,-0.014
33954,1,0,999,-0.02,-0.07
33961,0,0,1000,0.008,0.014
33966,0,0,1002,-0.048,0.042
33972,2,0,1001,-0.048,-0.154
33978,-1,1,1002,0.091,0.098
33985,0,-1,1004,-0.104,0.014
33990,-4,-1,999,-0.104,0.238
33996,-4,0,1001,0.008,0.265
34002,-2,1,999,0.092,0.154
34009,-3,0,1000,-0.048,0.21
34014,-1,0,1001,-0.048,0.098
34020,0,2,1001,0.147,0.042
34026,-2,0,999,0.036,0.154
34033,1,0,1000,-0.02,-0.07
34038,0,0,1001,0.008,0.042
34044,0,0,1003,-0.02,0.014
34050,-1,1,1001,0.063,0.098
34057,0,0,999,-0.02,-0.014
34066,0,0,989,0.036,-0.043
34072,0,-4,1008,-0.27,0.014
34078,1,0,994,0.008,-0.07
34084,6,0,1005,0.008,-0.376
34090,1,0,1002,-0.02,-0.098
34096,4,1,999,0.064,-0.266
34102,3,-2,1000,-0.132,-0.182
34108,0,0,997,0.008,-0.042
34114,0,0,995,0.008,-0.014
34120,2,-4,1000,-0.272,-0.126
34126,2,0,998,0.036,-0.126
34133,2,0,1002,0.008,-0.126
34145,3,0,997,0.036,-0.21
34150,2,3,1010,0.174,-0.125
34156,3,0,987,-0.021,-0.184
34163,6,-9,989,-0.557,-0.353
34168,5,-2,990,-0.133,-0.296
34174,7,0,991,-0.049,-0.437
34180,10,-6,1002,-0.383,-0.572
34187,2,0,1016,0.008,-0.151
34192,9,0,998,0.008,-0.546
34198,9,-2,999,-0.16,-0.546
34204,2,4,999,0.231,-0.126
34211,-2,3,989,0.206,0.155
34216,-2,-6,1000,-0.384,0.154
34222,-8,5,1003,0.286,0.46
34228,-4,2,1000,0.147,0.265
34235,1,-4,1005,-0.27,-0.07
34240,0,8,1011,0.505,0.041
34246,0,3,995,0.176,-0.014
34252,0,-3,991,-0.218,-0.014
34259,-7,0,992,0.008,0.436
34264,-5,-6,994,-0.386,0.295
34270,2,-11,1001,-0.663,-0.154
34276,0,1,999,0.064,-0.014
34283,12,0,1007,0.008,-0.736
34292,12,0,1004,0.008,-0.71
34297,2,0,997,0.008,-0.126
34303,1,-2,997,-0.133,-0.07
34309,-6,-4,998,-0.272,0.378
34316,-6,-3,1000,-0.216,0.377
34321,2,-3,1003,-0.188,-0.153
34327,2,1,1003,0.063,-0.126
34333,3,5,1003,0.342,-0.209
34340,5,3,995,0.176,-0.295
34345,-6,0,994,0.008,0.351
34351,-5,-3,997,-0.217,0.294
34357,-2,-4,999,-0.272,0.154
34364,3,0,1003,0.008,-0.181
34369,4,1,1000,0.064,-0.266
34375,8,0,1001,0.008,-0.461
34384,4,0,998,-0.02,-0.238
34390,0,-3,995,-0.189,0.042
34396,-2,-2,996,-0.161,0.154
34403,0,0,1002,-0.048,-0.014
34408,3,0,1003,0.035,-0.209
34414,8,3,1001,0.203,-0.489
34420,3,3,996,0.204,-0.211
34427,1,0,997,-0.048,-0.07
34432,-1,0,999,0.008,0.098
34438,-5,-3,995,-0.189,0.295
34444,-4,-2,1002,-0.16,0.237
34451,-3,0,1004,-0.048,0.209
34456,1,4,1002,0.259,-0.07
34462,2,2,1003,0.147,-0.153
34468,0,1,1001,0.091,-0.014
34475,0,0,995,-0.02,-0.014
34480,0,-3,994,-0.217,0.042
34486,0,-6,996,-0.357,0.042
34492,0,-3,1001,-0.216,0.042
34499,1,0,1000,-0.048,-0.098
34505,5,0,1003,0.035,-0.321
34515,0,0,999,0.036,-0.042
34521,0,0,998,0.036,-0.014
34528,-4,-2,995,-0.161,0.267
34533,0,-2,995,-0.161,-0.042
34539,2,-1,1001,-0.104,-0.126
34545,3,-1,1003,-0.076,-0.181
34552,7,-1,1002,-0.076,-0.433
34557,3,0,999,0.036,-0.182
34563,3,0,1001,-0.02,-0.182
34569,1,-2,998,-0.16,-0.07
34576,-2,-2,998,-0.16,0.154
34581,0,-4,1001,-0.244,0.042
34587,4,0,999,-0.02,-0.266
34593,2,0,1000,0.008,-0.154
34600,2,2,1000,0.119,-0.126
34605,3,0,1001,0.008,-0.21
34611,0,0,1000,0.036,-0.042
34617,0,1,1001,0.063,-0.014
34625,-1,0,999,-0.02,0.098
34630,1,3,1004,0.175,-0.098
34636,0,0,1004,0.008,-0.042
34643,0,0,995,0.008,-0.042
34648,1,0,998,-0.02,-0.098
34654,1,-1,1000,-0.076,-0.07
34660,1,-1,1001,-0.104,-0.098
34667,3,-3,1002,-0.188,-0.182
34672,0,0,1000,-0.02,0.042
34678,1,1,1001,0.063,-0.098
34684,0,-1,999,-0.104,-0.042
34691,3,-1,1003,-0.076,-0.181
34696,0,-1,995,-0.077,0.042
34702,1,-1,996,-0.105,-0.07
34708,2,-3,999,-0.188,-0.126
34715,0,0,1000,0.036,-0.014
34720,3,1,1002,0.091,-0.209
34726,3,4,999,0.259,-0.182
34781,3,0,999,0.008,-0.21
34787,1,0,998,0.036,-0.07
34793,1,-1,1000,-0.076,-0.07
34799,-1,-3,1000,-0.188,0.07
34806,-2,-2,998,-0.132,0.154
34812,2,-2,997,-0.132,-0.126
34818,2,1,1001,0.091,-0.126
34824,3,1,999,0.092,-0.21
34831,0,0,1001,0.036,-0.042
34836,-1,1,1000,0.091,0.098
34842,-2,1,998,0.064,0.126
34848,0,-4,997,-0.273,-0.042
34855,0,-2,1000,-0.132,-0.042
34860,0,0,1003,0.008,-0.014
34866,0,-1,998,-0.076,0.014
34872,0,-2,995,-0.133,0.014
34879,2,-1,998,-0.104,-0.154
34884,0,0,1002,-0.02,-0.014
34890,0,1,1003,0.091,-0.042
34901,0,1,1000,0.091,-0.042
34907,1,0,1010,-0.02,-0.069
34913,-1,2,1011,0.118,0.069
34918,-3,4,997,0.26,0.182
34924,-2,-3,999,-0.216,0.154
34930,-4,0,996,-0.02,0.266
34937,0,-1,993,-0.105,-0.042
34942,9,-6,997,-0.357,-0.547
34948,4,6,1001,0.371,-0.237
34954,8,2,1004,0.119,-0.487
34961,8,-1,997,-0.105,-0.491
34966,3,-1,999,-0.076,-0.182
34972,-4,0,1003,-0.048,0.265
34978,-3,-4,997,-0.245,0.21
34985,-2,0,996,-0.048,0.154
34990,3,-2,1004,-0.132,-0.181
34996,2,0,1004,0.035,-0.153
35006,1,0,1000,-0.02,-0.098
35013,2,1,997,0.064,-0.126
35019,0,-1,998,-0.076,0.042
35025,2,-2,998,-0.16,-0.126
35032,1,0,997,-0.048,-0.098
35038,2,-3,996,-0.217,-0.126
35043,3,1,997,0.064,-0.182
35049,2,-1,1001,-0.076,-0.126
35056,0,-1,1001,-0.104,-0.014
35062,2,0,997,-0.02,-0.154
35067,3,1,995,0.064,-0.211
35073,3,0,997,0.036,-0.21
35080,3,-3,999,-0.188,-0.182
35086,2,0,1001,0.008,-0.154
35091,2,1,998,0.064,-0.154
35097,3,-2,997,-0.161,-0.182
35103,1,-1,998,-0.104,-0.098
35110,1,0,999,-0.048,-0.098
35115,0,0,1001,-0.048,0.042
35121,0,-1,998,-0.104,0.042
35127,0,1,1001,0.091,-0.014
35134,2,0,1000,-0.02,-0.126
35144,2,-1,998,-0.076,-0.126
35149,2,-1,997,-0.076,-0.154
35155,0,0,997,-0.048,-0.042
35162,0,-1,999,-0.076,0.042
35167,3,-1,1000,-0.104,-0.21
35173,4,3,1002,0.203,-0.265
35179,2,2,1000,0.119,-0.126
35186,0,0,998,-0.02,-0.014
35192,1,0,999,-0.02,-0.07
35198,0,-1,998,-0.104,0.042
35204,-1,-3,997,-0.217,0.07
35210,-2,0,1000,0.008,0.126
35216,-1,0,999,0.008,0.07
35222,3,-2,1002,-0.132,-0.182
35232,1,2,1004,0.119,-0.07
35239,2,-3,998,-0.188,-0.154
35245,0,-3,999,-0.188,-0.014
35251,-1,-1,998,-0.076,0.098
35258,0,-2,998,-0.132,0.014
35263,0,-1,1001,-0.076,-0.014
35269,1,1,1000,0.064,-0.07
35275,2,0,1001,0.036,-0.126
35282,1,0,1000,-0.02,-0.098
35287,0,0,1002,0.008,-0.014
35293,-1,0,998,-0.02,0.07
35299,0,-1,1001,-0.104,-0.014
35306,0,2,1001,0.119,0.014
35312,2,0,1003,-0.048,-0.126
35318,2,0,998,0.036,-0.126
35324,2,0,998,0.008,-0.126
35331,1,-2,999,-0.132,-0.07
35336,2,0,1000,-0.02,-0.126
35342,0,1,1000,0.064,-0.014
35348,-1,-1,999,-0.076,0.098
35355,0,0,998,-0.02,0.042
35360,0,0,1000,0.036,-0.042
35366,1,-1,1002,-0.076,-0.098
35372,1,-3,1000,-0.188,-0.098
35383,0,1,998,0.064,-0.042
35389,1,0,1001,-0.02,-0.098
35395,0,0,1001,0.036,-0.042
35401,1,1,1001,0.063,-0.07
35408,2,1,1001,0.091,-0.154
35413,1,-2,997,-0.132,-0.07
35419,0,-2,1000,-0.132,0.042
35426,-1,0,1000,-0.048,0.07
35432,0,0,999,-0.02,-0.042
35438,2,0,999,-0.048,-0.126
35444,1,0,1000,0.008,-0.098
35451,1,1,1002,0.063,-0.07
35461,2,0,1000,-0.02,-0.154
35466,0,0,998,-0.048,0.014
35472,-1,-1,998,-0.104,0.07
35478,0,0,999,-0.02,-0.042
35485,2,0,1000,-0.048,-0.126
35490,3,2,1001,0.147,-0.182
35496,2,1,1000,0.064,-0.154
35502,2,1,1001,0.063,-0.154
35509,0,0,999,0.036,-0.042
35514,0,0,997,0.036,0.014
35520,0,0,998,-0.02,0.042
35526,1,-2,1000,-0.132,-0.098
35533,0,0,1000,-0.048,-0.042
35538,0,-1,1000,-0.104,-0.042
35544,0,0,1001,-0.048,0.014
35550,1,0,1000,-0.02,-0.098
35557,0,-1,1000,-0.104,-0.042
35562,0,0,999,0.008,-0.042
35568,0,1,998,0.064,-0.014
35574,0,2,999,0.12,-0.042
35581,1,2,997,0.148,-0.07
35586,0,0,1001,-0.02,0.042
35592,2,-2,1000,-0.132,-0.154
35598,2,-1,999,-0.104,-0.154
35605,0,0,997,-0.048,0.042
35610,0,0,998,0.008,-0.014
35616,1,0,999,-0.048,-0.07
35627,4,-1,991,-0.077,-0.24
35633,0,1,1005,0.091,-0.042
35639,0,1,994,0.064,-0.042
35645,2,-2,999,-0.16,-0.126
35651,-3,1,998,0.064,0.182
35658,1,0,1004,0.008,-0.07
35663,-1,-5,1000,-0.3,0.07
35669,0,1,994,0.092,0.042
35675,0,-1,1001,-0.104,-0.042
35728,1,0,999,0.036,-0.07
35734,1,-4,994,-0.273,-0.07
35740,0,-1,997,-0.104,-0.042
35745,1,0,1001,0.008,-0.07
35751,0,0,1002,-0.02,0.014
35758,3,0,1001,-0.02,-0.182
35763,0,1,995,0.064,0.014
35769,2,-2,998,-0.132,-0.154
35775,0,0,997,0.008,-0.042
35782,0,-2,998,-0.16,0.014
35787,0,-1,999,-0.076,0.042
35793,0,-1,1000,-0.104,-0.042
35799,0,0,1000,-0.02,0.014
35806,0,2,1001,0.119,-0.014
35812,3,1,999,0.092,-0.21
35818,3,-1,1000,-0.076,-0.182
35824,0,1,1000,0.064,-0.014
35831,1,-2,998,-0.132,-0.098
35836,2,-2,1000,-0.132,-0.126
35842,1,-1,1000,-0.076,-0.07
35848,1,-4,1000,-0.272,-0.098
35855,1,-1,1000,-0.076,-0.07
35860,2,2,1001,0.147,-0.154
35866,0,0,1001,0.036,0.014
35872,0,0,1000,-0.048,-0.014
35879,0,-3,998,-0.188,0.042
35884,0,0,1001,-0.02,0.014
35890,3,0,1002,-0.048,-0.182
35896,0,-1,999,-0.104,-0.042
35904,2,-1,1000,-0.104,-0.126
35909,1,0,1001,0.036,-0.07
35915,1,2,1001,0.147,-0.07
35922,0,0,998,0.036,-0.042
35927,0,0,1000,-0.048,-0.014
35933,-1,-2,1001,-0.132,0.07
35939,0,-1,998,-0.076,-0.042
35949,2,0,999,0.036,-0.154
35956,3,0,1001,-0.048,-0.182
35961,0,-1,1000,-0.104,-0.014
35967,2,0,1000,-0.02,-0.126
35973,1,0,1003,0.008,-0.07
35980,3,0,999,-0.048,-0.182
35986,1,-1,998,-0.104,-0.07
35991,1,0,995,0.008,-0.098
35997,1,1,998,0.092,-0.07
36004,1,-2,1001,-0.16,-0.098
36009,1,0,998,-0.02,-0.07
36015,1,0,998,-0.02,-0.07
36021,0,2,999,0.148,-0.014
36028,0,1,1000,0.091,-0.042
36033,1,0,1000,0.008,-0.098
36039,0,1,999,0.092,-0.042
36045,1,-2,999,-0.132,-0.07
36052,1,0,999,0.008,-0.098
36057,1,-1,998,-0.104,-0.098
36063,0,0,1000,0.036,-0.042
36069,0,-1,1000,-0.076,-0.042
36076,0,0,1002,0.036,0.042
36081,0,1,996,0.064,0.014
36087,0,0,1001,0.036,0.042
36093,1,-2,999,-0.132,-0.098
36100,3,-1,1000,-0.076,-0.182
36105,1,-2,999,-0.132,-0.07
36111,2,1,1001,0.063,-0.126
36117,3,0,1000,-0.048,-0.182
36124,1,0,998,0.008,-0.098
36129,2,-1,1000,-0.076,-0.126
36135,2,-1,999,-0.076,-0.126
36146,0,0,999,0.036,0.042
36152,0,0,999,-0.048,-0.042
36158,1,0,998,-0.02,-0.07
36163,1,0,998,0.008,-0.07
36169,2,1,1000,0.064,-0.126
36179,1,-2,1000,-0.16,-0.07
36186,3,-3,1001,-0.188,-0.21
36192,1,0,996,-0.02,-0.07
36198,-1,0,996,0.008,0.07
36205,2,-2,1001,-0.132,-0.126
36210,1,0,1000,-0.02,-0.07
36216,0,-1,1001,-0.076,0.014
36222,1,-1,999,-0.076,-0.07
36229,0,0,999,0.008,-0.014
36234,0,0,1000,0.036,-0.014
36240,1,0,999,-0.048,-0.07
36246,0,0,997,0.036,-0.042
36253,1,0,1000,-0.048,-0.07
36259,2,2,999,0.12,-0.126
36265,0,2,1000,0.119,-0.014
36271,0,0,1001,0.036,0.042
36278,1,0,999,-0.048,-0.098
36283,0,0,999,0.036,-0.014
36289,1,-2,998,-0.132,-0.07
36295,1,-1,998,-0.104,-0.07
36302,1,0,999,0.008,-0.07
36307,0,0,998,0.036,0.042
36313,0,-1,998,-0.076,-0.042
36319,1,0,1000,0.008,-0.07
36326,0,1,1000,0.064,-0.014
36331,3,1,999,0.064,-0.182
36337,1,0,997,-0.048,-0.098
36343,2,-1,1000,-0.076,-0.154
36350,3,-1,999,-0.104,-0.182
36355,2,0,999,0.036,-0.126
36361,-1,0,999,0.008,0.07
36367,0,0,997,-0.048,0.014
36374,0,-2,1000,-0.16,-0.042
36385,0,0,1001,0.008,0.042
36390,1,0,1002,0.008,-0.098
36396,0,1,1000,0.064,-0.042
36407,0,-1,998,-0.076,0.014
36413,1,-2,1000,-0.16,-0.098
36419,1,0,999,-0.02,-0.098
36426,1,0,1001,0.008,-0.07
36432,1,-1,1000,-0.076,-0.098
36438,1,1,1000,0.064,-0.098
36444,2,0,998,0.008,-0.154
36451,0,0,1000,-0.02,-0.014
36456,0,0,1002,0.008,-0.042
36462,0,-2,1000,-0.132,0.014
36468,2,0,999,0.036,-0.126
36475,2,-2,999,-0.132,-0.126
36480,1,0,996,-0.02,-0.07
36486,0,-2,999,-0.132,-0.042
36492,2,0,999,0.036,-0.126
36499,-1,0,999,-0.048,0.098
36504,1,1,999,0.092,-0.07
36510,1,-1,999,-0.104,-0.07
36516,3,-1,1000,-0.076,-0.182
36523,1,0,998,-0.048,-0.098
36528,2,0,1000,0.008,-0.154
36534,2,0,1000,0.036,-0.154
36540,1,-2,999,-0.132,-0.098
36547,2,0,999,0.008,-0.154
36552,1,1,997,0.064,-0.07
36558,2,0,999,0.008,-0.126
36564,0,-1,1000,-0.104,-0.042
36571,0,1,999,0.064,-0.014
36576,1,0,997,0.008,-0.098
36582,0,0,998,-0.02,-0.042
36588,1,0,998,-0.02,-0.098
36595,2,0,1001,0.036,-0.126
36600,0,1,1001,0.091,-0.042
36606,4,0,998,0.008,-0.238
36612,3,-1,999,-0.104,-0.182
36619,0,1,997,0.064,-0.042
36677,2,-1,1000,-0.076,-0.154
36682,1,1,998,0.064,-0.098
36688,0,0,999,-0.048,0.042
36694,0,0,1001,-0.048,-0.042
36701,0,-1,999,-0.076,-0.014
36706,0,-1,1002,-0.104,-0.042
36712,0,-1,999,-0.076,0.042
36718,0,-1,1002,-0.104,0.042
36725,0,0,999,0.008,0.014
36730,-1,1,997,0.092,0.07
36736,1,-2,999,-0.132,-0.07
36742,2,0,1000,-0.02,-0.126
36749,2,0,998,-0.048,-0.154
36754,1,1,999,0.064,-0.098
36760,3,2,999,0.12,-0.182
36766,1,0,1000,-0.048,-0.098
36773,1,0,1003,0.035,-0.098
36778,0,0,999,-0.048,0.042
36784,0,0,999,-0.048,0.042
36790,0,0,998,0.008,0.014
36797,1,0,999,0.036,-0.07
36802,1,-1,1000,-0.104,-0.098
36808,1,0,1001,0.036,-0.07
36814,2,-1,999,-0.076,-0.126
36821,2,0,999,0.008,-0.126
36826,1,0,998,-0.048,-0.07
36832,0,0,1002,-0.048,0.042
36838,0,-2,998,-0.16,0.014
36845,0,-1,999,-0.076,0.042
36850,0,1,1000,0.064,0.042
36856,0,0,998,0.008,-0.014
36862,0,0,1002,-0.02,0.014
36869,0,-1,1000,-0.104,-0.014
36874,1,-3,998,-0.188,-0.098
36880,-1,-1,998,-0.076,0.098
36886,2,-2,1000,-0.132,-0.154
36893,1,-3,1001,-0.188,-0.098
36904,1,0,999,0.036,-0.098
36909,3,-3,1001,-0.188,-0.182
36915,1,0,1001,0.036,-0.07
36922,1,0,1000,0.036,-0.098
36927,0,0,999,-0.02,-0.042
36933,3,2,1001,0.147,-0.182
36939,2,-1,997,-0.076,-0.126
36946,1,0,999,-0.048,-0.098
36951,2,-2,999,-0.16,-0.126
36957,1,0,998,-0.02,-0.07
36963,1,0,998,0.008,-0.098
36970,2,0,999,-0.048,-0.126
36975,2,1,999,0.064,-0.126
36981,0,2,1000,0.119,0.042
36987,1,0,999,-0.048,-0.07
36994,0,-1,999,-0.076,-0.042
36999,1,0,999,0.036,-0.07
37005,1,1,999,0.064,-0.098
37011,1,0,1000,-0.048,-0.07
37018,2,0,998,0.008,-0.126
37023,1,-1,998,-0.076,-0.07
37029,1,-1,1001,-0.076,-0.098
37035,3,2,999,0.12,-0.21
37042,1,1,1001,0.063,-0.07
37047,2,0,1002,-0.048,-0.154
37053,1,0,999,0.008,-0.098
37059,0,-1,999,-0.076,0.014
37066,0,0,1000,0.036,-0.014
37072,1,1,998,0.064,-0.098
37078,3,0,1000,-0.02,-0.21
37085,1,0,998,-0.02,-0.098
37090,0,-2,999,-0.16,-0.014
37096,3,0,1000,-0.02,-0.182
37102,2,-1,1000,-0.104,-0.154
37109,0,0,1000,-0.02,0.014
37114,2,0,1001,0.008,-0.126
37124,0,-1,998,-0.104,-0.042
37129,0,0,999,-0.02,-0.042
37135,0,-1,1001,-0.104,0.042
37144,1,0,999,-0.02,-0.07
37149,2,-1,1000,-0.104,-0.126
37155,2,1,1001,0.063,-0.126
37162,1,2,999,0.12,-0.098
37167,-1,-2,999,-0.16,0.098
37173,0,0,1001,0.036,-0.042
37179,1,-1,999,-0.076,-0.098
37186,1,-1,1002,-0.104,-0.098
37192,2,-2,998,-0.16,-0.126
37198,0,-3,999,-0.188,0.042
37205,0,-1,1001,-0.076,-0.014
37210,1,-2,999,-0.132,-0.07
37216,0,0,999,0.036,-0.042
37222,0,0,1000,0.008,-0.042
37229,0,-1,999,-0.104,-0.042
37234,1,0,999,0.036,-0.07
37240,1,0,1000,0.008,-0.07
37246,1,0,1001,-0.048,-0.098
37253,1,1,1000,0.064,-0.098
37259,1,-1,999,-0.076,-0.098
37265,0,-1,1000,-0.104,0.042
37271,3,-1,999,-0.076,-0.182
37278,0,-2,1000,-0.16,0.042
37283,1,-1,1001,-0.076,-0.07
37289,1,-2,999,-0.16,-0.098
37295,0,0,1000,0.008,-0.042
37302,0,-1,997,-0.104,-0.042
37307,0,0,999,-0.02,-0.042
37313,1,0,999,0.036,-0.098
37319,0,0,998,-0.02,-0.042
37326,1,0,998,-0.02,-0.07
37331,1,0,999,0.036,-0.07
37337,2,1,998,0.092,-0.154
37347,0,0,999,0.036,-0.014
37354,0,-2,999,-0.16,0.014
37359,0,0,1000,-0.048,-0.042
37365,0,0,998,-0.048,0.014
37371,0,-1,998,-0.104,-0.042
37383,0,0,998,-0.02,-0.014
37388,1,0,1001,-0.048,-0.098
37394,2,3,1001,0.175,-0.126
37400,2,-1,999,-0.076,-0.154
37407,-1,-1,999,-0.104,0.07
37412,0,0,1000,0.036,-0.042
37418,0,-2,1000,-0.132,-0.014
37424,1,-2,1000,-0.16,-0.098
37431,0,0,999,-0.048,-0.014
37436,1,0,1000,0.036,-0.098
37442,0,-1,1001,-0.076,-0.014
37448,2,0,999,-0.048,-0.126
37455,1,1,999,0.092,-0.098
37460,0,1,1000,0.064,-0.042
37466,0,0,998,-0.02,0.042
37472,0,2,998,0.148,-0.042
37479,0,0,999,0.008,0.014
37484,2,-1,1002,-0.104,-0.126
37490,0,-1,1000,-0.076,0.042
37496,2,0,999,-0.048,-0.154
37503,1,0,999,-0.048,-0.098
37508,3,-2,1000,-0.16,-0.182
37514,0,0,998,-0.048,-0.014
37520,0,-1,1000,-0.076,0.042
37527,0,0,1000,-0.048,-0.042
37533,0,-1,1000,-0.104,-0.014
37538,1,0,999,-0.02,-0.07
37544,0,0,1000,-0.048,-0.042
37551,3,0,1001,0.036,-0.21
37556,0,-2,1000,-0.16,-0.042
37562,2,0,1000,-0.02,-0.154
37617,2,0,999,-0.048,-0.154
37623,2,1,999,0.092,-0.126
37628,1,0,1000,-0.02,-0.098
37634,1,0,999,-0.02,-0.07
37640,1,1,1000,0.064,-0.07
37647,2,1,999,0.064,-0.126
37657,1,0,999,-0.048,-0.07
37663,0,0,1000,0.036,-0.014
37669,0,-2,1001,-0.16,0.042
37676,1,-2,999,-0.132,-0.07
37681,0,-1,999,-0.076,-0.042
37687,0,0,999,0.008,-0.042
37693,1,0,999,0.008,-0.098
37700,1,0,1000,-0.02,-0.098
37706,3,0,998,0.036,-0.182
37711,0,0,997,0.008,0.042
37717,0,1,1000,0.091,-0.014
37724,2,-1,1000,-0.104,-0.126
37729,2,-1,1000,-0.076,-0.154
37735,0,1,1000,0.064,0.014
37741,1,-1,998,-0.076,-0.07
37748,1,-2,999,-0.132,-0.07
37754,-2,0,1000,0.008,0.126
37759,1,0,998,-0.048,-0.098
37765,0,0,1002,0.008,-0.042
37772,0,0,1000,-0.02,0.014
37777,0,0,998,0.008,-0.042
37783,1,0,998,-0.02,-0.07
37789,0,0,998,0.036,-0.042
37796,1,0,1000,-0.02,-0.07
37802,1,-1,998,-0.104,-0.098
37807,1,1,997,0.064,-0.07
37813,2,-2,1000,-0.132,-0.126
37820,1,0,998,0.036,-0.098
37826,2,-1,1000,-0.104,-0.154
37831,0,-1,999,-0.076,-0.042
37841,0,0,997,0.008,-0.014
37847,2,-1,998,-0.104,-0.126
37854,2,-1,1000,-0.076,-0.154
37859,0,-1,1000,-0.076,-0.014
37865,1,-2,1001,-0.132,-0.07
37871,1,-4,1002,-0.244,-0.098
37878,0,-1,999,-0.104,-0.042
37883,2,0,1000,0.036,-0.126
37889,0,1,999,0.064,-0.042
37900,2,-2,1001,-0.132,-0.154
37905,3,0,1000,0.008,-0.21
37912,0,-2,1000,-0.16,-0.042
37917,1,1,999,0.092,-0.098
37923,1,-1,1000,-0.104,-0.098
37929,3,-2,999,-0.16,-0.182
37936,1,-1,1000,-0.076,-0.098
37941,0,-1,1001,-0.076,-0.014
37947,1,1,999,0.064,-0.07
37953,0,1,998,0.064,-0.042
37960,2,-2,1000,-0.132,-0.126
37965,0,-2,999,-0.132,-0.042
37971,0,0,999,-0.048,-0.042
37977,1,0,999,-0.02,-0.07
37984,0,-1,1001,-0.076,0.014
37989,0,0,1000,-0.02,-0.042
37995,0,-2,998,-0.132,0.014
38001,1,-2,998,-0.132,-0.098
38008,0,-1,1002,-0.076,-0.042
38013,1,0,1001,0.008,-0.07
38019,0,0,1001,-0.048,-0.042
38025,0,1,999,0.064,-0.042
38032,2,0,1000,0.008,-0.154
38037,-1,0,1000,0.008,0.07
38043,0,1,999,0.064,0.014
38049,2,0,999,0.036,-0.126
38056,0,1,1000,0.091,-0.014
38064,3,0,999,0.036,-0.182
38071,2,-4,999,-0.272,-0.126
38076,2,0,1002,0.036,-0.126
38082,1,0,998,0.036,-0.098
38088,0,0,997,-0.048,-0.042
38095,1,0,1000,-0.02,-0.07
38100,1,-1,998,-0.076,-0.098
38106,0,-1,997,-0.076,-0.042
38112,2,0,999,-0.048,-0.154
38119,0,0,999,-0.048,0.042
38124,1,0,996,-0.048,-0.07
38130,2,0,999,0.008,-0.126
38141,0,0,997,0.008,-0.042
38147,1,-2,1001,-0.132,-0.07
38153,2,0,999,0.008,-0.154
38158,1,-2,999,-0.16,-0.098
38164,2,0,999,-0.02,-0.154
38171,2,0,999,-0.02,-0.154
38176,1,-3,999,-0.216,-0.07
38182,1,-1,1000,-0.076,-0.07
38188,-1,0,1000,-0.02,0.098
38195,1,0,1001,0.036,-0.07
38201,0,-2,999,-0.132,-0.042
38206,1,0,998,0.036,-0.07
38212,0,0,1000,-0.02,0.042
38218,3,-1,999,-0.076,-0.182
38224,1,-2,1002,-0.132,-0.07
38230,0,0,996,0.008,0.014
38236,0,0,1000,0.036,-0.042
38242,2,1,999,0.064,-0.126
38249,1,0,998,-0.02,-0.07
38254,0,-1,1001,-0.104,0.014
38260,1,0,1002,-0.048,-0.07
38266,1,1,1000,0.064,-0.07
38273,0,1,997,0.064,-0.042
38278,0,0,998,-0.048,0.042
38288,1,-3,999,-0.188,-0.07
38294,1,-1,1000,-0.104,-0.098
38301,2,0,1000,0.036,-0.126
38307,1,0,999,-0.048,-0.098
38312,0,0,997,-0.048,-0.014
38318,1,0,1000,-0.02,-0.098
38325,-2,0,999,-0.02,0.126
38330,0,-1,999,-0.076,0.014
38336,1,0,999,-0.048,-0.07
38342,1,-1,999,-0.076,-0.07
