t_ms,ax_g,ax_lpf_g
37314,-0.001,-0.000
37321,-0.000,-0.000
37326,0.001,0.000
37336,-0.002,-0.001
37342,-0.000,-0.000
37349,0.001,0.000
37355,-0.002,-0.001
37360,0.001,-0.000
37366,-0.003,-0.001
37373,-0.000,-0.001
37378,-0.001,-0.001
37384,-0.001,-0.001
37390,0.002,0.000
37397,-0.001,-0.000
37403,0.001,0.000
37408,0.002,0.001
37414,-0.002,-0.001
37420,0.001,0.000
37427,0.001,0.001
37432,-0.001,-0.000
37438,0.001,0.000
37444,0.000,0.000
37452,0.001,0.000
37457,-0.001,-0.000
37463,-0.001,-0.000
37470,0.001,0.000
37475,0.001,0.000
37481,-0.000,0.000
37487,0.001,0.001
37494,0.001,0.001
37499,-0.000,0.000
37505,0.000,0.000
37511,0.001,0.000
37518,-0.000,0.000
37523,0.001,0.000
37529,0.001,0.001
37535,0.002,0.001
37542,-0.000,0.000
37547,-0.001,-0.000
37553,0.001,0.000
37559,0.001,0.001
37566,0.001,0.001
37571,0.001,0.001
37577,0.001,0.001
37583,0.000,0.000
37590,-0.000,0.000
37595,0.001,0.000
37601,0.000,0.000
37607,-0.000,0.000
37614,0.001,0.000
37620,0.001,0.001
37626,0.000,0.001
37633,0.000,0.000
37638,0.001,0.001
37644,-0.000,0.000
37650,-0.000,0.000
37657,0.000,0.000
37662,-0.000,-0.000
37718,0.000,0.000
37725,0.000,0.000
37730,-0.001,-0.000
37736,0.002,0.001
37742,0.000,0.001
37749,-0.000,0.000
37759,0.002,0.001
37764,0.000,0.001
37770,0.001,0.001
37777,0.000,0.001
37782,0.000,0.000
37788,-0.001,-0.000
37795,0.001,0.000
37801,-0.001,-0.001
37806,-0.002,-0.001
37812,-0.002,-0.002
37818,-0.001,-0.001
37825,-0.002,-0.002
37830,0.002,0.000
37836,0.001,0.000
37842,-0.001,-0.000
37849,-0.000,-0.000
37855,-0.001,-0.000
37860,0.001,0.000
37866,-0.001,-0.000
37873,-0.000,-0.000
37878,0.000,0.000
37884,-0.001,-0.001
37890,0.001,0.000
37897,-0.003,-0.001
37903,0.000,-0.001
37908,0.001,0.000
37914,0.001,0.000
37921,0.000,0.000
37927,0.001,0.001
37932,-0.000,0.000
37938,0.001,0.001
37945,0.002,0.001
37951,0.003,0.002
37956,-0.002,-0.000
37962,-0.001,-0.000
37969,0.001,0.000
37975,0.000,0.000
37980,0.001,0.001
37986,-0.000,0.000
37992,-0.000,-0.000
37999,-0.001,-0.001
38004,0.000,-0.000
38010,-0.000,-0.000
38016,0.000,0.000
38028,-0.002,-0.001
38034,-0.001,-0.001
38040,-0.001,-0.001
38047,0.001,-0.000
38056,0.002,0.001
38062,-0.001,0.000
38068,-0.003,-0.002
38075,0.001,-0.000
38080,0.000,-0.000
38086,0.000,0.000
38092,-0.000,-0.000
38099,0.000,0.000
38104,-0.001,-0.000
38110,0.001,0.000
38116,-0.000,-0.000
38123,0.000,0.000
38128,-0.000,-0.000
38134,-0.001,-0.000
38140,0.001,0.000
38147,-0.000,0.000
38152,0.001,0.001
38158,-0.000,0.000
38164,-0.001,-0.000
38171,0.001,0.000
38176,-0.001,-0.000
38182,-0.001,-0.000
38188,0.001,0.000
38195,-0.002,-0.001
38200,0.001,0.000
38206,0.002,0.001
