t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
3451,-1,0,1002,-0.012,0.058,-0.001,0.001
3456,0,0,999,-0.040,0.003,-0.001,0.001
3462,0,1,999,0.100,-0.025,-0.001,0.001
3468,0,0,998,-0.040,-0.025,-0.001,0.001
3475,1,0,1001,0.044,-0.109,-0.001,0.001
3480,2,0,1002,0.016,-0.165,-0.001,0.001
3486,-1,0,1001,-0.040,0.086,-0.001,0.001
3492,-1,0,1000,-0.012,0.114,-0.001,0.001
3499,-1,0,1004,-0.040,0.058,-0.001,0.001
3504,-2,1,1002,0.099,0.142,-0.001,0.001
3510,0,0,998,0.044,0.031,-0.001,0.001
3564,1,0,999,-0.012,-0.081,-0.001,0.001
3571,0,0,999,0.044,0.003,-0.001,0.001
3576,0,-1,997,-0.068,-0.025,-0.001,0.001
3582,2,0,999,-0.012,-0.137,-0.001,0.001
3588,-2,0,999,-0.012,0.143,-0.001,0.001
3595,0,4,1000,0.267,-0.025,-0.001,0.001
3601,-1,2,998,0.156,0.059,-0.001,0.001
3607,0,1,1000,0.072,0.031,-0.001,0.001
3614,0,0,1000,-0.040,0.031,-0.001,0.001
3620,0,-1,1002,-0.068,-0.025,-0.001,0.001
3626,0,-1,999,-0.068,0.031,-0.001,0.001
3633,0,-1,999,-0.096,0.003,-0.001,0.001
3643,0,-2,1000,-0.152,0.003,-0.001,0.001
3648,0,0,999,-0.012,0.031,-0.001,0.001
3655,0,-2,999,-0.124,-0.053,-0.001,0.001
3660,-1,-2,1000,-0.152,0.087,-0.001,0.001
3667,0,0,999,0.044,0.031,-0.001,0.001
3673,0,0,1000,0.016,0.031,-0.001,0.001
3679,2,0,1001,0.044,-0.137,-0.001,0.001
3686,-1,1,1000,0.072,0.059,-0.001,0.001
3692,0,-1,999,-0.096,0.003,-0.001,0.001
3698,0,0,999,0.016,0.003,-0.001,0.001
3705,0,3,1001,0.211,-0.025,-0.001,0.001
3711,-1,0,998,-0.012,0.059,-0.001,0.001
3718,-1,0,1000,-0.012,0.087,-0.001,0.001
3723,0,1,999,0.100,-0.025,-0.001,0.001
3734,-1,0,1000,-0.040,0.059,-0.001,0.001
3740,-1,0,1001,0.016,0.059,-0.001,0.001
3746,-1,-1,1001,-0.068,0.114,-0.001,0.001
3753,-1,0,1000,-0.040,0.059,-0.001,0.001
3759,0,0,999,0.044,0.003,-0.001,0.001
3766,0,0,999,-0.040,-0.053,-0.001,0.001
3771,-1,0,999,-0.012,0.059,-0.001,0.001
3778,2,0,997,-0.040,-0.137,-0.001,0.001
3783,0,-1,998,-0.096,-0.053,-0.001,0.001
3790,0,1,998,0.100,0.031,-0.001,0.001
3795,0,2,999,0.156,-0.053,-0.001,0.001
3802,0,2,998,0.128,-0.053,-0.001,0.001
3807,1,2,1000,0.155,-0.081,-0.001,0.001
3813,0,0,1000,-0.012,0.031,-0.001,0.001
3819,-1,-1,997,-0.096,0.087,-0.001,0.001
3826,-1,-2,999,-0.124,0.087,-0.001,0.001
3831,0,0,999,-0.040,-0.053,-0.001,0.001
3838,1,-1,1001,-0.096,-0.081,-0.001,0.001
3843,0,3,998,0.212,0.003,-0.001,0.001
3850,1,1,1000,0.099,-0.109,-0.001,0.001
3855,2,-3,996,-0.181,-0.166,-0.001,0.001
3864,-2,0,999,0.016,0.143,-0.001,0.001
3870,-3,0,997,0.044,0.199,-0.001,0.001
3876,-2,-2,1001,-0.124,0.170,-0.001,0.001
3883,-2,6,1005,0.377,0.142,-0.001,0.001
3893,2,-5,997,-0.293,-0.165,-0.001,0.001
3899,0,1,997,0.100,0.003,-0.001,0.001
3906,1,-4,1000,-0.236,-0.081,-0.001,0.001
3912,1,-2,1003,-0.152,-0.081,-0.001,0.001
3918,0,0,1001,0.044,-0.053,-0.001,0.001
3923,0,0,1000,-0.012,-0.053,-0.001,0.001
3930,0,0,999,-0.040,-0.025,-0.001,0.001
3936,-1,2,1004,0.155,0.114,-0.001,0.001
3941,-4,3,1001,0.183,0.282,-0.001,0.001
3947,-4,-3,999,-0.180,0.255,-0.001,0.001
3953,-1,-1,998,-0.096,0.115,-0.001,0.001
3960,0,2,999,0.128,0.031,-0.001,0.001
3966,0,5,1000,0.295,-0.053,-0.001,0.001
3971,-1,2,1000,0.155,0.114,-0.001,0.001
3978,0,0,1004,-0.012,0.031,-0.001,0.001
3984,-1,0,995,-0.012,0.087,-0.001,0.001
3990,1,-2,995,-0.125,-0.110,-0.001,0.001
3995,0,-1,1004,-0.068,0.003,-0.001,0.001
4001,0,-2,1000,-0.124,-0.025,-0.001,0.001
4008,0,-3,998,-0.180,0.003,-0.001,0.001
4015,1,4,997,0.268,-0.109,-0.001,0.001
4020,2,3,997,0.184,-0.137,-0.001,0.001
4027,0,-2,1000,-0.124,-0.053,-0.001,0.001
4033,0,3,1000,0.183,0.031,-0.001,0.001
4039,-1,0,998,-0.040,0.059,-0.001,0.001
4046,0,0,998,-0.012,-0.053,-0.001,0.001
4056,0,2,999,0.128,0.031,-0.001,0.001
4062,0,-1,1002,-0.096,-0.025,-0.001,0.001
4068,-2,1,999,0.072,0.171,-0.001,0.001
4075,-1,0,1003,0.016,0.114,-0.001,0.001
4083,0,-1,999,-0.068,0.003,-0.001,0.001
4090,1,0,999,-0.012,-0.109,-0.001,0.001
4096,0,1,998,0.100,-0.025,-0.001,0.001
4102,0,2,1002,0.127,-0.025,-0.001,0.001
4109,0,0,1002,0.016,0.031,-0.001,0.001
4115,-1,-4,997,-0.236,0.115,-0.001,0.001
4121,0,1,1004,0.071,0.031,-0.001,0.001
4128,0,2,998,0.156,0.003,-0.001,0.001
4133,4,0,1002,0.044,-0.248,-0.001,0.001
4139,1,1,1004,0.099,-0.081,-0.001,0.001
4146,-1,2,1002,0.127,0.058,-0.001,0.001
4152,-3,-2,999,-0.124,0.227,-0.001,0.001
4158,-6,-1,997,-0.068,0.395,-0.001,0.001
4164,-5,0,996,-0.040,0.339,-0.001,0.001
4170,-2,1,1003,0.099,0.170,-0.001,0.001
4177,-1,1,1002,0.071,0.114,-0.001,0.001
4182,0,0,1000,-0.012,-0.025,-0.001,0.001
4188,0,0,995,-0.040,0.003,-0.001,0.001
4195,-1,0,1002,0.016,0.058,-0.001,0.001
4201,0,0,996,-0.012,0.003,-0.001,0.001
4207,0,0,998,-0.040,0.003,-0.001,0.001
4264,0,3,1002,0.183,0.031,-0.001,0.001
4270,0,1,999,0.072,0.031,-0.001,0.001
4277,1,0,999,-0.040,-0.081,-0.001,0.001
4283,2,0,998,0.044,-0.137,-0.001,0.001
4290,0,-1,1000,-0.096,0.003,-0.001,0.001
4295,-1,-1,999,-0.096,0.059,-0.001,0.001
4302,-1,0,1001,0.044,0.086,-0.001,0.001
4307,0,0,1001,-0.040,0.003,-0.001,0.001
4313,2,0,999,-0.012,-0.137,-0.001,0.001
4319,1,3,998,0.212,-0.109,-0.001,0.001
4326,0,0,999,0.016,-0.025,-0.001,0.001
4331,-1,2,996,0.156,0.059,-0.001,0.001
4341,-1,0,999,-0.040,0.059,-0.001,0.001
4346,0,0,998,0.044,0.003,-0.001,0.001
4352,-1,2,1000,0.127,0.087,-0.001,0.001
4359,0,0,1001,0.044,0.031,-0.001,0.001
4366,0,1,1001,0.099,-0.053,-0.001,0.001
4371,-5,-1,1000,-0.096,0.310,-0.001,0.001
4378,-3,-4,1000,-0.236,0.198,-0.001,0.001
4384,-2,-2,1000,-0.152,0.142,-0.001,0.001
4390,-2,-2,1001,-0.124,0.170,-0.001,0.001
4397,0,-1,1001,-0.096,0.003,-0.001,0.001
4403,-1,-1,1000,-0.096,0.087,-0.001,0.001
4410,-1,1,999,0.100,0.059,-0.001,0.001
4415,0,0,997,-0.040,0.003,-0.001,0.001
4422,0,0,996,0.016,0.031,-0.001,0.001
4431,0,1,999,0.072,-0.053,-0.001,0.001
4438,-1,3,1001,0.183,0.059,-0.001,0.001
4443,1,3,998,0.184,-0.081,-0.001,0.001
4450,1,1,999,0.100,-0.081,-0.001,0.001
4456,0,0,1000,-0.040,-0.025,-0.001,0.001
4462,-1,0,999,-0.012,0.115,-0.001,0.001
4468,0,-2,1001,-0.152,0.031,-0.001,0.001
4475,-1,-1,998,-0.096,0.059,-0.001,0.001
4480,2,0,999,-0.012,-0.137,-0.001,0.001
4486,0,0,1000,-0.040,0.003,-0.001,0.001
4492,0,0,999,0.044,0.031,-0.001,0.001
4499,-1,0,1001,-0.012,0.059,-0.001,0.001
4504,-1,-1,999,-0.096,0.059,-0.001,0.001
4510,1,-1,999,-0.068,-0.081,-0.001,0.001
4516,-1,0,1000,0.044,0.059,-0.001,0.001
4523,0,0,1000,0.044,0.031,-0.001,0.001
4528,-1,0,998,0.044,0.087,-0.001,0.001
4535,-2,0,1000,0.044,0.142,-0.001,0.001
4540,-1,0,998,0.044,0.059,-0.001,0.001
4547,0,0,997,-0.012,-0.053,-0.001,0.001
4557,0,0,1000,-0.012,0.003,-0.001,0.001
4563,1,0,999,0.016,-0.109,-0.001,0.001
4570,0,-1,1000,-0.068,0.003,-0.001,0.001
4576,-1,-1,998,-0.068,0.059,-0.001,0.001
4582,-1,0,1000,0.016,0.087,-0.001,0.001
4592,1,0,999,-0.012,-0.081,-0.001,0.001
4599,-1,1,999,0.100,0.115,-0.001,0.001
4606,-2,0,1000,-0.012,0.170,-0.001,0.001
4611,-2,-1,1003,-0.068,0.142,-0.001,0.001
4618,-4,1,1000,0.099,0.254,-0.001,0.001
4624,-1,2,1000,0.127,0.087,-0.001,0.001
4630,-1,1,999,0.100,0.087,-0.001,0.001
4636,-2,3,999,0.183,0.170,-0.001,0.001
4643,0,2,999,0.156,-0.025,-0.001,0.001
4648,-1,0,999,0.044,0.087,-0.001,0.001
4655,0,0,998,-0.040,-0.025,-0.001,0.001
4660,0,1,998,0.072,-0.025,-0.001,0.001
4667,1,0,999,-0.012,-0.081,-0.001,0.001
4672,3,2,997,0.128,-0.221,-0.001,0.001
4678,0,0,999,-0.040,-0.053,-0.001,0.001
4684,0,-2,999,-0.152,-0.053,-0.001,0.001
4691,-1,-2,997,-0.152,0.059,-0.001,0.001
4696,0,0,998,0.044,0.031,-0.001,0.001
4702,0,1,1000,0.072,0.003,-0.001,0.001
4708,3,0,1000,0.016,-0.193,-0.001,0.001
4715,-1,-1,1000,-0.068,0.114,-0.001,0.001
4721,-1,0,1001,0.016,0.059,-0.001,0.001
4727,0,1,999,0.072,0.031,-0.001,0.001
4734,0,-1,1000,-0.068,0.003,-0.001,0.001
4740,0,1,999,0.072,0.003,-0.001,0.001
4746,0,0,1000,0.044,-0.025,-0.001,0.001
4756,2,1,1001,0.099,-0.137,-0.001,0.001
4763,1,3,999,0.184,-0.081,-0.001,0.001
4770,2,0,999,-0.012,-0.165,-0.001,0.001
4779,0,0,1000,-0.012,-0.025,-0.001,0.001
4784,0,-1,999,-0.068,0.031,-0.001,0.001
4790,0,0,999,0.016,0.031,-0.001,0.001
4797,0,0,999,0.044,0.031,-0.001,0.001
4802,-1,1,999,0.072,0.115,-0.001,0.001
4808,-2,0,1000,-0.040,0.142,-0.001,0.001
4815,-1,1,998,0.072,0.059,-0.001,0.001
4821,0,0,997,0.044,-0.025,-0.001,0.001
4826,0,0,1001,-0.040,-0.025,-0.001,0.001
4832,-2,2,1000,0.127,0.170,-0.001,0.001
4838,-2,-1,999,-0.068,0.143,-0.001,0.001
4845,-1,0,998,0.016,0.059,-0.001,0.001
4850,-1,1,999,0.072,0.087,-0.001,0.001
4856,3,1,999,0.072,-0.193,-0.001,0.001
4862,-1,1,996,0.072,0.087,-0.001,0.001
4869,1,0,997,-0.012,-0.109,-0.001,0.001
4875,0,4,998,0.240,-0.053,-0.001,0.001
4880,0,-1,997,-0.068,-0.025,-0.001,0.001
4886,-1,0,1001,-0.012,0.059,-0.001,0.001
4893,0,1,999,0.100,0.031,-0.001,0.001
4898,0,-3,1000,-0.180,-0.053,-0.001,0.001
4904,1,-2,999,-0.124,-0.081,-0.001,0.001
4910,0,1,1000,0.072,-0.025,-0.001,0.001
4967,0,0,1000,-0.040,0.031,-0.001,0.001
4972,-1,0,1001,0.016,0.114,-0.001,0.001
4979,-2,0,1000,0.044,0.142,-0.001,0.001
4984,0,-1,1000,-0.096,-0.025,-0.001,0.001
4990,0,-2,999,-0.124,0.031,-0.001,0.001
4996,-1,2,1001,0.127,0.114,-0.001,0.001
5003,-1,-1,1002,-0.068,0.114,-0.001,0.001
5010,-1,-2,1000,-0.152,0.059,-0.001,0.001
5015,0,0,999,0.016,0.003,-0.001,0.001
5022,-2,0,998,-0.012,0.171,-0.001,0.001
5034,-1,1,1000,0.072,0.087,-0.001,0.001
5039,-2,1,1000,0.072,0.142,-0.001,0.001
5046,0,1,1000,0.099,-0.053,-0.001,0.001
5052,0,-1,998,-0.068,-0.053,-0.001,0.001
5058,0,-1,998,-0.096,0.031,-0.001,0.001
5064,1,0,999,0.016,-0.109,-0.001,0.001
5071,-1,1,997,0.072,0.059,-0.001,0.001
5076,0,-1,1000,-0.096,-0.025,-0.001,0.001
5082,0,2,1000,0.155,0.031,-0.001,0.001
5088,0,0,997,0.044,0.003,-0.001,0.001
5095,0,0,998,-0.012,0.003,-0.001,0.001
5100,-1,2,999,0.128,0.087,-0.001,0.001
5106,0,0,999,0.016,-0.025,-0.001,0.001
5112,0,0,998,-0.040,0.003,-0.001,0.001
5119,1,0,999,-0.040,-0.081,-0.001,0.001
5124,0,-1,998,-0.068,0.031,-0.001,0.001
5135,1,0,999,-0.012,-0.081,-0.001,0.001
5140,-1,-1,1000,-0.096,0.059,-0.001,0.001
5147,3,-2,997,-0.124,-0.221,-0.001,0.001
5153,0,-1,1001,-0.068,0.031,-0.001,0.001
5159,3,1,999,0.072,-0.193,-0.001,0.001
5166,0,0,997,0.044,-0.053,-0.001,0.001
5172,-1,-1,1001,-0.096,0.059,-0.001,0.001
5178,0,1,1002,0.071,0.031,-0.001,0.001
5184,0,0,1001,0.044,0.031,-0.001,0.001
5191,0,0,1002,0.016,0.031,-0.001,0.001
5196,-1,0,998,0.044,0.059,-0.001,0.001
5202,0,0,998,0.016,-0.025,-0.001,0.001
5208,-1,0,999,0.016,0.087,-0.001,0.001
5215,-1,0,1003,-0.040,0.058,-0.001,0.001
5221,2,0,999,0.016,-0.137,-0.001,0.001
5227,-1,0,998,-0.040,0.059,-0.001,0.001
5234,0,0,1001,-0.012,0.003,-0.001,0.001
5240,-1,0,1000,0.016,0.114,-0.001,0.001
5251,-1,2,998,0.156,0.115,-0.001,0.001
5256,0,1,999,0.072,-0.053,-0.001,0.001
5263,1,-1,999,-0.068,-0.081,-0.001,0.001
5268,0,1,999,0.100,-0.053,-0.001,0.001
5275,-3,0,999,-0.012,0.198,-0.001,0.001
5280,0,0,997,-0.040,-0.025,-0.001,0.001
5287,0,0,998,0.016,-0.025,-0.001,0.001
5297,0,0,1000,-0.012,-0.053,-0.001,0.001
5302,0,0,998,0.016,-0.025,-0.001,0.001
5308,0,0,1001,0.016,0.003,-0.001,0.001
5315,0,0,998,-0.040,0.003,-0.001,0.001
5321,1,0,1001,-0.040,-0.109,-0.001,0.001
5327,-1,0,998,-0.040,0.059,-0.001,0.001
5333,1,1,999,0.072,-0.081,-0.001,0.001
5340,0,0,998,0.044,0.003,-0.001,0.001
5346,2,1,999,0.072,-0.137,-0.001,0.001
5351,1,-1,999,-0.068,-0.081,-0.001,0.001
5358,0,1,998,0.100,-0.025,-0.001,0.001
5364,0,0,998,-0.012,-0.025,-0.001,0.001
5370,1,0,999,0.016,-0.081,-0.001,0.001
5375,3,1,1000,0.072,-0.193,-0.001,0.001
5381,0,2,1001,0.127,-0.053,-0.001,0.001
5388,-1,0,1001,-0.040,0.059,-0.001,0.001
5393,-1,2,1002,0.127,0.114,-0.001,0.001
5399,-1,1,1001,0.072,0.086,-0.001,0.001
5406,0,-1,1000,-0.068,-0.025,-0.001,0.001
5412,-1,0,1000,0.044,0.087,-0.001,0.001
5418,0,0,1001,0.044,0.031,-0.001,0.001
5424,-1,-1,998,-0.068,0.059,-0.001,0.001
5431,-1,0,1000,-0.040,0.059,-0.001,0.001
5436,-2,0,999,-0.012,0.171,-0.001,0.001
5442,0,1,999,0.072,0.003,-0.001,0.001
5448,-1,0,999,0.016,0.115,-0.001,0.001
5458,0,0,1000,0.016,0.003,-0.001,0.001
5469,1,0,999,0.016,-0.081,-0.001,0.001
5476,0,1,998,0.100,0.003,-0.001,0.001
5481,0,-1,1001,-0.096,-0.053,-0.001,0.001
5487,-1,0,999,-0.040,0.115,-0.001,0.001
5494,0,-1,1000,-0.096,0.003,-0.001,0.001
5499,0,-1,996,-0.068,-0.025,-0.001,0.001
5506,1,0,999,0.016,-0.109,-0.001,0.001
5511,2,0,1001,-0.012,-0.165,-0.001,0.001
5518,0,0,996,-0.012,0.031,-0.001,0.001
5523,1,0,999,-0.012,-0.081,-0.001,0.001
5530,1,0,999,0.044,-0.081,-0.001,0.001
5535,0,-3,999,-0.180,0.003,-0.001,0.001
5542,-1,0,1001,0.016,0.059,-0.001,0.001
5547,-1,-1,999,-0.096,0.115,-0.001,0.001
5553,0,1,1000,0.072,-0.025,-0.001,0.001
5559,0,-2,999,-0.124,0.003,-0.001,0.001
5566,0,0,999,0.044,0.031,-0.001,0.001
5571,0,0,1000,0.044,0.003,-0.001,0.001
5578,0,-1,998,-0.096,-0.053,-0.001,0.001
5583,1,0,998,0.016,-0.081,-0.001,0.001
5590,0,0,996,-0.040,0.031,-0.001,0.001
5595,2,1,1000,0.072,-0.165,-0.001,0.001
5601,2,2,1000,0.127,-0.137,-0.001,0.001
5607,0,-2,999,-0.152,-0.053,-0.001,0.001
5614,1,1,999,0.072,-0.081,-0.001,0.001
5670,0,0,1000,-0.012,0.003,-0.001,0.001
5676,-1,1,999,0.072,0.059,-0.001,0.001
5682,2,0,1001,0.044,-0.137,-0.001,0.001
5688,1,2,1001,0.127,-0.081,-0.001,0.001
5695,-1,-1,1002,-0.096,0.114,-0.001,0.001
5701,-1,-1,999,-0.096,0.087,-0.001,0.001
5707,0,0,1000,-0.012,-0.025,-0.001,0.001
5713,2,-1,999,-0.068,-0.165,-0.001,0.001
5725,0,0,997,0.016,-0.053,-0.001,0.001
5730,-1,0,1000,0.016,0.059,-0.002,0.001
5736,0,-3,998,-0.208,-0.053,-0.002,0.001
5743,-1,-1,1002,-0.096,0.114,-0.002,0.001
5750,0,0,999,0.044,0.031,-0.002,0.001
5755,0,2,1000,0.155,0.031,-0.002,0.001
5761,-1,1,998,0.072,0.059,-0.002,0.001
5768,-2,1,998,0.100,0.143,-0.002,0.001
5773,-1,1,1000,0.072,0.087,-0.002,0.001
5779,-1,0,997,-0.012,0.059,-0.002,0.001
5786,0,-1,1000,-0.096,-0.025,-0.002,0.001
5792,0,0,998,0.016,-0.025,-0.002,0.001
5798,0,1,1001,0.071,-0.025,-0.002,0.001
5803,0,0,998,0.044,0.003,-0.002,0.001
5810,0,-2,998,-0.152,-0.025,-0.002,0.001
5816,-1,1,1001,0.072,0.086,-0.002,0.001
5821,0,0,1000,0.044,-0.053,-0.002,0.001
5831,-1,0,998,0.044,0.115,-0.002,0.001
5838,0,1,1001,0.072,-0.025,-0.002,0.001
5844,-1,0,1001,0.044,0.086,-0.002,0.001
5850,0,1,997,0.100,0.031,-0.002,0.001
5856,0,2,1000,0.127,-0.053,-0.002,0.001
5862,-1,0,998,-0.040,0.059,-0.002,0.001
5869,0,0,1000,0.044,0.031,-0.002,0.001
5875,-2,2,1001,0.155,0.142,-0.002,0.001
5880,0,0,1000,-0.012,-0.025,-0.002,0.001
5886,1,1,1000,0.072,-0.081,-0.002,0.001
5893,0,0,999,-0.040,0.003,-0.002,0.001
5898,-1,-1,997,-0.096,0.059,-0.002,0.001
5904,1,0,1001,-0.012,-0.081,-0.002,0.001
5910,0,0,998,-0.012,0.031,-0.002,0.001
5917,0,0,998,0.016,-0.053,-0.002,0.001
5922,0,1,998,0.100,-0.053,-0.002,0.001
5928,-1,0,999,0.016,0.059,-0.002,0.001
5935,0,0,1000,0.016,-0.053,-0.002,0.001
5942,0,-1,999,-0.068,-0.053,-0.002,0.001
5948,0,0,1000,-0.012,-0.053,-0.002,0.001
5955,1,0,999,0.016,-0.081,-0.002,0.001
5961,0,0,1000,-0.012,0.031,-0.002,0.001
5967,0,-1,999,-0.068,0.003,-0.002,0.001
5974,-1,0,999,0.044,0.115,-0.002,0.001
5980,0,-1,999,-0.096,0.003,-0.002,0.001
5986,-2,0,997,-0.040,0.143,-0.002,0.001
5996,-2,0,1001,-0.012,0.142,-0.002,0.001
6003,0,0,999,0.044,-0.053,-0.002,0.001
6010,-1,0,1001,0.044,0.114,-0.002,0.001
6015,0,0,998,0.016,0.031,-0.002,0.001
6022,-1,3,999,0.212,0.087,-0.002,0.001
6028,0,1,998,0.072,0.031,-0.002,0.001
6035,0,1,1000,0.099,-0.025,-0.002,0.001
6041,0,1,1001,0.072,0.003,-0.002,0.001
6047,0,1,997,0.072,0.031,-0.002,0.001
6053,0,0,999,0.044,0.031,-0.002,0.001
6059,0,0,1000,0.044,-0.053,-0.002,0.001
6066,0,1,999,0.072,0.003,-0.002,0.001
6071,0,0,998,0.044,0.003,-0.002,0.001
6078,0,0,1000,0.044,0.031,-0.002,0.001
6083,0,0,999,-0.012,0.031,-0.002,0.001
6090,-2,0,999,-0.012,0.143,-0.002,0.001
6095,0,0,998,0.016,0.031,-0.002,0.001
6101,0,0,1000,0.016,-0.025,-0.002,0.001
6107,1,1,1000,0.072,-0.081,-0.002,0.001
6114,0,0,1002,-0.040,-0.025,-0.002,0.001
6119,1,0,999,0.044,-0.081,-0.002,0.001
6126,0,-1,998,-0.068,-0.053,-0.002,0.001
6131,-1,2,999,0.128,0.087,-0.002,0.001
6138,0,0,999,-0.012,-0.025,-0.002,0.001
6144,0,-2,1000,-0.124,0.003,-0.002,0.001
6150,0,1,1001,0.099,0.003,-0.002,0.001
6163,0,0,999,0.044,-0.053,-0.002,0.001
6168,-1,0,1000,0.016,0.059,-0.002,0.001
6175,0,0,999,-0.012,-0.025,-0.002,0.001
6181,2,1,997,0.072,-0.137,-0.002,0.001
6187,2,0,999,0.044,-0.137,-0.002,0.001
6193,-1,-1,1001,-0.096,0.059,-0.002,0.001
6200,0,2,1000,0.155,-0.025,-0.002,0.001
6206,-1,0,999,-0.012,0.087,-0.002,0.001
6211,0,2,999,0.156,0.031,-0.002,0.001
6218,0,2,1001,0.155,0.003,-0.002,0.001
6224,-1,0,1000,0.044,0.114,-0.002,0.001
6230,-1,-1,999,-0.068,0.115,-0.002,0.001
6235,-1,-1,1000,-0.068,0.114,-0.002,0.001
6241,0,3,998,0.212,-0.053,-0.002,0.001
6248,-2,1,997,0.100,0.171,-0.002,0.001
6255,0,2,999,0.128,-0.025,-0.002,0.001
6260,0,2,999,0.128,-0.025,-0.002,0.001
6267,0,0,1000,0.016,0.003,-0.002,0.001
6273,1,0,1000,-0.012,-0.081,-0.002,0.001
6279,0,0,998,0.016,0.003,-0.002,0.001
6286,0,0,1000,0.016,0.003,-0.002,0.001
6292,0,0,1000,-0.012,-0.053,-0.002,0.001
6298,1,1,1000,0.072,-0.081,-0.002,0.001
6304,-1,-1,998,-0.096,0.087,-0.002,0.001
6311,0,0,999,-0.040,-0.025,-0.002,0.001
6364,0,-1,1000,-0.096,-0.053,-0.002,0.001
6370,0,0,1000,-0.040,0.031,-0.002,0.001
6376,0,1,999,0.100,0.003,-0.002,0.001
6383,-1,0,999,0.016,0.059,-0.002,0.001
6388,0,0,999,0.044,-0.053,-0.002,0.001
6395,-1,0,998,0.044,0.115,-0.002,0.001
6400,-1,0,1001,-0.012,0.086,-0.002,0.001
6412,-2,0,1001,0.044,0.142,-0.002,0.001
6418,-1,0,997,0.016,0.087,-0.002,0.001
6423,0,1,1003,0.071,0.003,-0.002,0.001
6430,0,-1,999,-0.096,-0.053,-0.002,0.001
6436,0,0,1002,0.044,0.031,-0.002,0.001
6441,-1,1,998,0.072,0.087,-0.002,0.001
6447,0,0,997,0.016,-0.025,-0.002,0.001
6453,1,0,1000,0.044,-0.081,-0.002,0.001
6460,0,0,1000,-0.040,0.003,-0.002,0.001
6466,0,0,1001,0.044,-0.053,-0.002,0.001
6471,0,0,1000,0.016,-0.025,-0.002,0.001
6478,-1,0,1000,-0.012,0.059,-0.002,0.001
6484,-1,-1,1001,-0.096,0.059,-0.002,0.001
6490,-1,0,999,0.044,0.059,-0.002,0.001
6495,0,1,1000,0.072,0.003,-0.002,0.001
6501,2,0,1000,0.016,-0.137,-0.002,0.001
6508,0,-1,1000,-0.068,-0.053,-0.002,0.001
6513,0,0,1000,-0.012,-0.053,-0.002,0.001
6519,-1,-1,999,-0.068,0.115,-0.002,0.001
6530,0,0,998,0.044,0.003,-0.002,0.001
6535,0,0,998,0.044,-0.053,-0.002,0.001
6542,-1,2,997,0.128,0.087,-0.002,0.001
6547,0,0,998,0.044,0.003,-0.002,0.001
6553,2,0,1000,-0.012,-0.137,-0.002,0.001
6559,0,0,999,-0.040,0.031,-0.002,0.001
6566,0,0,999,0.016,-0.025,-0.002,0.001
6571,-1,0,1000,0.044,0.059,-0.002,0.001
6578,0,-1,999,-0.096,0.003,-0.002,0.001
6583,0,0,1001,-0.012,-0.053,-0.002,0.001
6590,0,0,998,0.044,-0.025,-0.002,0.001
6595,2,0,1000,0.044,-0.137,-0.002,0.001
6601,0,0,1000,-0.012,0.031,-0.002,0.001
6607,0,1,1001,0.072,0.031,-0.002,0.001
6614,0,0,1000,-0.040,0.031,-0.002,0.001
6619,0,-1,998,-0.096,-0.053,-0.002,0.001
6631,-1,0,1001,0.016,0.086,-0.002,0.001
6636,-1,-1,999,-0.068,0.087,-0.002,0.001
6643,0,1,1002,0.099,0.003,-0.002,0.001
6648,0,0,999,0.016,-0.025,-0.002,0.001
6655,0,3,998,0.184,-0.053,-0.002,0.001
6660,0,0,1000,-0.012,0.031,-0.002,0.001
6667,-1,-1,999,-0.096,0.059,-0.002,0.001
6672,0,0,1000,-0.012,-0.025,-0.002,0.001
6678,-1,1,1000,0.072,0.087,-0.002,0.001
6684,-1,-1,998,-0.096,0.087,-0.002,0.001
6695,-2,0,999,-0.040,0.143,-0.002,0.001
6701,-1,-1,1000,-0.068,0.059,-0.002,0.001
6707,0,-1,999,-0.096,0.003,-0.002,0.001
6714,0,0,999,-0.040,-0.025,-0.002,0.001
6720,0,-1,998,-0.096,0.003,-0.002,0.001
6726,2,0,998,0.044,-0.137,-0.002,0.001
6732,1,0,1000,-0.012,-0.081,-0.002,0.001
6739,0,0,999,0.044,0.031,-0.002,0.001
6744,-1,-2,998,-0.152,0.059,-0.002,0.001
6750,0,2,998,0.156,0.031,-0.002,0.001
6756,-2,-2,999,-0.124,0.143,-0.002,0.001
6763,0,0,999,0.044,-0.025,-0.002,0.001
6768,-2,0,999,-0.012,0.143,-0.002,0.001
6775,-1,0,1002,-0.040,0.058,-0.002,0.001
6780,0,1,999,0.100,0.003,-0.002,0.001
6787,1,0,1002,0.044,-0.081,-0.002,0.001
6792,1,0,1000,0.016,-0.109,-0.002,0.001
6798,0,0,999,-0.040,0.003,-0.002,0.001
6804,0,2,999,0.128,0.003,-0.002,0.001
6811,0,1,998,0.072,-0.025,-0.002,0.001
6816,-1,0,1000,0.044,0.059,-0.002,0.001
6822,-1,2,1000,0.127,0.087,-0.002,0.001
6828,0,1,1000,0.072,-0.025,-0.002,0.001
6835,-1,-2,999,-0.124,0.059,-0.002,0.001
6845,-1,0,1000,0.044,0.059,-0.002,0.001
6855,-1,0,1000,0.044,0.059,-0.002,0.001
6860,1,0,1001,0.044,-0.109,-0.002,0.001
