t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
31453,-0.058,-0.007,-0.083,-0.001
31459,-0.086,-0.009,-0.027,-0.002
31465,0.026,-0.009,0.057,-0.001
31472,-0.030,-0.009,-0.083,-0.003
31478,0.026,-0.008,-0.139,-0.006
31487,0.054,-0.007,-0.083,-0.007
31493,-0.170,-0.010,-0.111,-0.009
31499,0.054,-0.010,0.085,-0.007
31506,-0.030,-0.010,-0.055,-0.008
31512,0.054,-0.008,-0.027,-0.008
31518,-0.114,-0.010,0.057,-0.007
31525,0.054,-0.009,0.001,-0.007
31531,0.026,-0.008,-0.027,-0.007
31537,0.138,-0.005,0.085,-0.005
31544,-0.142,-0.008,0.057,-0.004
31550,-0.142,-0.011,0.057,-0.003
31556,0.110,-0.008,0.001,-0.003
31563,0.138,-0.005,0.029,-0.002
31569,-0.002,-0.005,-0.055,-0.003
31575,-0.086,-0.007,-0.167,-0.006
31582,0.110,-0.004,-0.083,-0.008
31588,0.026,-0.004,0.001,-0.008
31594,-0.058,-0.005,-0.139,-0.011
31601,-0.002,-0.005,-0.083,-0.013
31611,-0.030,-0.005,0.029,-0.011
31617,-0.086,-0.007,0.085,-0.010
31623,0.026,-0.006,-0.083,-0.011
31630,0.110,-0.004,0.057,-0.010
31636,-0.002,-0.004,0.001,-0.010
31642,0.054,-0.003,-0.027,-0.010
31649,-0.058,-0.004,0.113,-0.008
31655,-0.030,-0.005,0.029,-0.007
31661,-0.030,-0.006,0.057,-0.006
31669,0.166,-0.002,-0.083,-0.007
31676,0.082,-0.001,-0.027,-0.007
31683,-0.058,-0.002,0.057,-0.006
31689,-0.058,-0.003,-0.027,-0.006
31695,0.082,-0.001,0.113,-0.004
31702,-0.058,-0.003,0.001,-0.004
31708,-0.142,-0.005,-0.027,-0.004
31714,0.026,-0.005,0.029,-0.004
31720,-0.198,-0.009,-0.083,-0.005
31727,0.082,-0.007,-0.138,-0.008
31733,0.026,-0.006,0.001,-0.008
31739,-0.030,-0.007,-0.139,-0.010
31746,0.026,-0.006,0.085,-0.008
31752,0.054,-0.005,0.001,-0.008
31759,0.054,-0.004,0.085,-0.006
31765,0.054,-0.003,0.085,-0.004
31771,-0.002,-0.003,-0.027,-0.004
31777,-0.086,-0.004,-0.111,-0.006
31784,0.054,-0.003,0.001,-0.006
31790,-0.002,-0.003,0.113,-0.003
31796,0.138,-0.000,0.029,-0.003
31803,-0.170,-0.003,-0.139,-0.005
31859,0.082,-0.002,0.085,-0.004
31866,0.054,-0.001,0.029,-0.003
31872,0.166,0.003,0.057,-0.002
31878,0.082,0.004,0.169,0.002
31889,-0.086,0.002,-0.111,-0.001
31895,0.110,0.004,0.085,0.001
31901,-0.170,0.001,0.001,0.001
31907,0.138,0.004,0.029,0.001
31913,-0.114,0.001,0.029,0.002
31920,-0.114,-0.001,-0.083,0.001
31926,-0.002,-0.001,-0.111,-0.002
31932,-0.114,-0.004,-0.027,-0.002
31939,-0.002,-0.004,-0.083,-0.004
31945,-0.002,-0.004,0.001,-0.004
31951,-0.170,-0.007,-0.083,-0.005
31958,-0.002,-0.006,-0.027,-0.006
31964,0.026,-0.006,0.057,-0.005
31970,-0.002,-0.006,-0.083,-0.006
31977,-0.002,-0.006,-0.055,-0.007
31983,-0.030,-0.006,-0.027,-0.008
31990,0.026,-0.006,0.029,-0.007
31996,0.110,-0.003,0.001,-0.007
32002,-0.058,-0.004,-0.055,-0.008
32008,0.054,-0.003,0.029,-0.007
32015,-0.002,-0.003,-0.139,-0.010
32021,0.026,-0.003,0.001,-0.010
32027,-0.030,-0.003,0.113,-0.008
32033,-0.058,-0.004,-0.055,-0.009
32040,-0.114,-0.006,0.113,-0.006
32046,-0.002,-0.006,-0.055,-0.007
32052,-0.030,-0.006,-0.083,-0.009
32063,0.026,-0.006,0.085,-0.007
32074,-0.086,-0.007,-0.111,-0.009
32080,-0.114,-0.009,0.029,-0.008
32086,-0.002,-0.009,0.057,-0.007
32093,0.138,-0.006,0.001,-0.007
32099,-0.030,-0.007,-0.027,-0.007
32105,-0.142,-0.010,-0.111,-0.009
32112,0.026,-0.009,0.085,-0.007
32118,-0.002,-0.009,-0.027,-0.008
32124,0.054,-0.008,-0.027,-0.009
32131,-0.002,-0.008,0.029,-0.007
32137,0.082,-0.006,0.113,-0.005
32144,0.110,-0.004,0.001,-0.005
32150,-0.058,-0.005,-0.027,-0.005
32156,-0.058,-0.006,0.001,-0.005
32163,0.082,-0.005,-0.139,-0.008
32169,0.138,-0.002,-0.027,-0.008
32175,0.054,-0.000,-0.027,-0.009
32182,-0.002,-0.000,-0.027,-0.009
32188,-0.030,-0.001,0.085,-0.007
32194,0.082,0.001,0.001,-0.007
32200,0.054,0.001,-0.083,-0.008
32207,-0.002,0.001,-0.027,-0.009
32213,-0.030,0.001,0.057,-0.007
32219,-0.058,-0.001,0.029,-0.007
32225,-0.030,-0.001,-0.055,-0.007
32232,-0.002,-0.001,-0.055,-0.009
32238,0.194,0.003,0.029,-0.008
32244,0.082,0.004,0.141,-0.005
32255,-0.002,0.004,0.197,-0.001
32262,-0.002,0.004,0.085,0.001
32272,0.026,0.005,0.057,0.002
32278,0.054,0.006,0.029,0.002
32285,-0.058,0.004,-0.083,0.001
32291,-0.030,0.004,0.057,0.002
32297,-0.086,0.002,-0.027,0.002
32304,-0.058,0.001,0.057,0.003
32310,0.082,0.002,0.001,0.003
32316,-0.086,0.000,-0.083,0.001
32323,0.054,0.001,-0.083,-0.001
32329,-0.086,-0.000,0.001,-0.000
32336,-0.030,-0.001,-0.027,-0.001
32342,-0.114,-0.004,0.001,-0.001
32348,-0.002,-0.004,0.197,0.003
32354,-0.114,-0.006,0.085,0.005
32360,-0.002,-0.006,0.029,0.005
32367,0.054,-0.005,0.001,0.005
32373,0.054,-0.004,-0.055,0.004
32379,0.082,-0.002,-0.111,0.002
32386,-0.030,-0.002,-0.055,0.001
32392,0.082,-0.000,0.029,0.001
32399,0.110,0.002,0.029,0.002
32405,0.166,0.005,0.029,0.002
32411,0.110,0.007,0.113,0.004
32417,-0.002,0.007,0.029,0.005
32424,0.054,0.008,0.029,0.005
32430,0.082,0.009,-0.027,0.004
32442,-0.086,0.007,-0.055,0.004
32448,-0.002,0.007,0.113,0.006
32454,-0.114,0.005,0.141,0.009
32461,-0.030,0.004,-0.111,0.006
32467,-0.086,0.002,-0.027,0.005
32473,-0.030,0.002,0.001,0.005
32483,-0.058,0.000,-0.111,0.003
32490,0.082,0.002,-0.111,0.000
32496,0.166,0.005,0.085,0.002
32502,-0.170,0.002,0.141,0.005
32508,-0.002,0.002,0.057,0.006
32515,-0.030,0.001,-0.111,0.004
32521,-0.086,-0.001,-0.055,0.003
32527,0.054,0.000,-0.083,0.001
32533,0.110,0.002,-0.027,0.000
32540,0.026,0.003,0.001,0.001
32546,0.054,0.004,-0.055,-0.001
32552,-0.030,0.004,0.001,-0.001
32559,0.026,0.004,-0.027,-0.001
32565,-0.142,0.001,-0.027,-0.002
32571,-0.086,-0.001,-0.139,-0.004
32578,-0.030,-0.001,0.029,-0.004
32584,0.026,-0.001,-0.055,-0.005
32591,0.026,-0.000,0.029,-0.004
32597,-0.002,-0.000,0.001,-0.004
32603,-0.114,-0.003,0.029,-0.004
32610,0.026,-0.002,-0.083,-0.005
32616,-0.142,-0.005,0.057,-0.004
32627,0.026,-0.004,-0.027,-0.004
32635,-0.058,-0.005,0.085,-0.003
32641,0.054,-0.004,-0.027,-0.003
32647,-0.030,-0.005,-0.027,-0.004
32653,0.054,-0.003,-0.027,-0.004
32660,0.026,-0.003,-0.223,-0.008
32666,0.026,-0.003,0.029,-0.008
32672,0.054,-0.001,0.029,-0.007
32679,-0.058,-0.002,0.057,-0.006
32685,0.026,-0.002,0.029,-0.005
32740,-0.030,-0.002,-0.055,-0.007
32747,-0.114,-0.005,-0.027,-0.007
32753,-0.086,-0.006,0.001,-0.007
32759,-0.058,-0.007,-0.055,-0.008
32766,-0.086,-0.009,-0.111,-0.010
32772,0.082,-0.007,0.029,-0.009
32778,-0.086,-0.009,-0.027,-0.009
32785,0.082,-0.007,0.029,-0.008
32791,0.082,-0.005,0.029,-0.007
32797,-0.169,-0.009,-0.027,-0.008
32804,-0.114,-0.011,-0.083,-0.009
32810,-0.058,-0.012,0.029,-0.008
32816,0.082,-0.010,0.057,-0.007
32823,0.138,-0.007,-0.055,-0.008
32829,-0.030,-0.007,0.029,-0.007
32836,0.054,-0.006,-0.027,-0.008
32842,-0.114,-0.008,-0.166,-0.011
32852,-0.002,-0.008,0.029,-0.010
32858,-0.030,-0.008,0.001,-0.010
32864,0.138,-0.005,0.113,-0.008
32871,-0.030,-0.006,-0.055,-0.009
32877,-0.114,-0.008,-0.139,-0.012
32884,0.082,-0.006,0.057,-0.011
32890,-0.086,-0.007,0.001,-0.011
32896,0.082,-0.006,0.001,-0.010
32902,0.054,-0.005,0.001,-0.010
32909,-0.114,-0.006,0.085,-0.008
32915,0.110,-0.004,0.029,-0.007
32921,-0.086,-0.005,-0.139,-0.010
32927,0.110,-0.003,0.001,-0.010
32934,0.082,-0.002,0.057,-0.009
32944,0.054,-0.001,-0.027,-0.009
32950,0.026,0.000,-0.027,-0.009
32956,-0.030,-0.000,-0.027,-0.010
32963,0.054,0.001,0.029,-0.009
32969,-0.198,-0.003,0.001,-0.009
32976,-0.002,-0.003,0.029,-0.009
32982,-0.086,-0.005,-0.111,-0.011
32988,-0.058,-0.006,-0.111,-0.013
32995,0.026,-0.006,0.001,-0.013
33001,-0.058,-0.007,-0.055,-0.014
33007,0.138,-0.004,0.029,-0.013
33013,-0.002,-0.004,-0.027,-0.013
33020,-0.002,-0.004,-0.055,-0.014
33026,0.082,-0.002,0.057,-0.013
33034,-0.058,-0.003,0.001,-0.013
33041,0.138,-0.000,0.057,-0.011
33047,-0.002,-0.000,-0.139,-0.014
33054,-0.002,-0.001,-0.027,-0.014
33060,0.054,0.000,-0.195,-0.018
33066,-0.030,-0.000,-0.083,-0.019
33073,0.054,0.001,0.085,-0.017
33079,-0.030,0.000,-0.027,-0.017
33085,-0.058,-0.001,0.029,-0.016
33092,0.082,0.001,0.141,-0.013
33098,-0.058,-0.000,-0.055,-0.014
33104,0.026,-0.000,0.001,-0.014
33111,-0.086,-0.002,-0.027,-0.014
33117,0.026,-0.001,0.029,-0.014
33123,0.082,0.001,0.113,-0.011
33130,-0.086,-0.001,-0.111,-0.013
33136,-0.002,-0.002,-0.055,-0.014
33146,0.054,-0.000,-0.027,-0.014
33153,-0.002,-0.001,-0.055,-0.015
33159,-0.002,-0.001,-0.083,-0.017
33165,-0.114,-0.003,-0.111,-0.018
33171,0.026,-0.002,-0.055,-0.019
33177,-0.114,-0.005,-0.027,-0.019
33184,-0.002,-0.005,-0.111,-0.021
33190,0.110,-0.002,-0.027,-0.021
33196,0.082,-0.001,-0.222,-0.025
33203,0.082,0.001,0.001,-0.025
33209,-0.254,-0.004,-0.167,-0.028
33217,0.138,-0.001,0.001,-0.028
33223,0.054,-0.000,0.057,-0.026
33230,0.026,0.000,-0.083,-0.027
33236,0.026,0.001,0.085,-0.025
33242,-0.058,-0.000,-0.027,-0.024
33248,0.026,0.000,0.057,-0.023
33255,0.054,0.001,0.057,-0.022
33261,0.110,0.003,-0.083,-0.023
33267,-0.030,0.002,0.029,-0.022
33273,-0.170,-0.002,0.029,-0.021
33280,0.026,-0.001,-0.167,-0.024
33286,-0.030,-0.002,0.001,-0.024
33292,-0.226,-0.006,0.001,-0.023
33299,0.026,-0.005,-0.027,-0.023
33305,-0.142,-0.008,-0.111,-0.025
33312,0.054,-0.007,-0.055,-0.026
33318,0.054,-0.006,-0.083,-0.028
33324,-0.030,-0.007,0.057,-0.025
33330,-0.058,-0.008,0.001,-0.025
33337,-0.030,-0.008,-0.055,-0.025
33347,0.026,-0.008,0.001,-0.025
33353,-0.114,-0.010,-0.083,-0.025
33359,0.026,-0.009,0.057,-0.024
33366,0.138,-0.006,0.029,-0.023
33372,0.026,-0.005,0.057,-0.021
33378,0.082,-0.004,0.085,-0.019
33385,-0.086,-0.005,-0.055,-0.020
33391,-0.002,-0.005,0.057,-0.019
33400,0.082,-0.004,-0.027,-0.019
33406,0.082,-0.002,-0.055,-0.020
33412,0.081,0.000,0.112,-0.017
33419,-0.142,-0.003,0.001,-0.017
33425,-0.086,-0.005,0.141,-0.014
33431,-0.086,-0.006,0.113,-0.011
33438,0.026,-0.006,0.085,-0.010
33444,-0.002,-0.005,-0.027,-0.010
33450,0.110,-0.003,0.001,-0.010
33456,-0.030,-0.004,-0.055,-0.011
33463,-0.142,-0.007,-0.027,-0.011
33469,-0.002,-0.006,0.001,-0.011
33476,0.054,-0.005,0.029,-0.010
33482,-0.142,-0.008,0.113,-0.008
33488,-0.199,-0.012,-0.055,-0.009
33495,0.054,-0.010,0.057,-0.007
33501,-0.030,-0.011,-0.111,-0.009
33507,-0.030,-0.011,0.001,-0.009
33513,0.082,-0.009,0.001,-0.009
33520,-0.170,-0.013,0.085,-0.007
33526,-0.058,-0.014,0.029,-0.006
33532,0.082,-0.012,-0.055,-0.007
33539,-0.114,-0.014,0.085,-0.005
33545,-0.002,-0.014,-0.027,-0.005
33603,-0.086,-0.015,-0.083,-0.007
33610,0.026,-0.014,0.085,-0.005
33620,-0.058,-0.015,0.001,-0.005
33627,-0.030,-0.016,-0.055,-0.006
33633,-0.058,-0.016,-0.111,-0.008
33640,0.026,-0.015,-0.139,-0.011
33646,0.054,-0.014,0.057,-0.009
33652,0.026,-0.013,0.113,-0.006
33659,0.026,-0.013,0.001,-0.006
33665,0.026,-0.012,0.001,-0.006
33671,-0.058,-0.013,0.057,-0.005
33677,-0.058,-0.014,-0.055,-0.006
33684,-0.002,-0.014,-0.111,-0.008
33690,-0.030,-0.014,-0.027,-0.009
33696,0.138,-0.012,-0.027,-0.009
33703,0.026,-0.011,0.085,-0.007
33709,-0.086,-0.013,0.029,-0.006
33716,-0.030,-0.013,0.029,-0.006
33722,0.026,-0.012,-0.111,-0.008
33728,0.026,-0.011,-0.027,-0.008
33735,-0.114,-0.013,0.085,-0.006
33741,-0.002,-0.013,-0.055,-0.007
33747,0.026,-0.012,0.085,-0.006
33753,0.026,-0.012,-0.083,-0.007
33760,-0.114,-0.014,-0.055,-0.009
33766,0.026,-0.013,0.029,-0.008
33772,-0.002,-0.013,-0.055,-0.009
33778,0.026,-0.012,-0.027,-0.009
33785,-0.030,-0.012,0.057,-0.008
33791,-0.114,-0.014,-0.027,-0.008
33806,-0.114,-0.017,-0.083,-0.010
33813,-0.030,-0.017,-0.167,-0.013
33819,-0.086,-0.019,0.085,-0.011
33825,-0.030,-0.019,-0.055,-0.012
33832,0.026,-0.018,-0.027,-0.013
33838,-0.002,-0.018,-0.111,-0.015
33844,-0.170,-0.021,0.029,-0.014
33850,0.110,-0.018,0.001,-0.014
33857,-0.114,-0.020,0.001,-0.014
33863,0.082,-0.018,0.001,-0.014
33870,-0.002,-0.018,-0.027,-0.015
33876,0.110,-0.015,-0.083,-0.016
33882,0.110,-0.013,-0.055,-0.017
33889,0.082,-0.011,-0.111,-0.019
33895,-0.030,-0.011,-0.055,-0.020
33901,-0.002,-0.010,-0.111,-0.021
33907,-0.002,-0.010,-0.055,-0.022
33914,-0.030,-0.010,-0.027,-0.022
33920,-0.002,-0.010,0.057,-0.020
33926,-0.226,-0.014,0.001,-0.020
33933,-0.058,-0.015,0.141,-0.016
33939,0.082,-0.013,0.141,-0.013
33945,0.082,-0.011,0.029,-0.012
33951,0.166,-0.008,-0.055,-0.013
33958,0.026,-0.007,-0.027,-0.013
33964,0.026,-0.006,0.057,-0.012
33970,-0.142,-0.009,-0.027,-0.012
33977,-0.086,-0.011,-0.083,-0.014
33983,-0.142,-0.014,-0.055,-0.015
33991,-0.002,-0.014,0.057,-0.013
33997,-0.058,-0.014,0.001,-0.013
34007,-0.114,-0.016,0.057,-0.011
34013,-0.114,-0.018,-0.027,-0.012
34020,0.054,-0.017,-0.027,-0.012
34026,0.054,-0.016,0.085,-0.010
34033,0.082,-0.014,0.029,-0.009
34039,-0.002,-0.014,-0.027,-0.010
34045,0.026,-0.013,0.057,-0.009
34051,-0.030,-0.013,-0.083,-0.010
34058,0.138,-0.010,-0.111,-0.012
34064,-0.030,-0.011,-0.027,-0.013
34070,-0.058,-0.012,0.113,-0.010
34076,0.082,-0.010,0.029,-0.009
34083,-0.170,-0.013,0.001,-0.009
34089,-0.030,-0.014,0.001,-0.009
34096,0.194,-0.010,0.029,-0.009
34102,-0.002,-0.010,0.029,-0.008
34108,0.026,-0.009,0.029,-0.007
34115,-0.058,-0.010,0.085,-0.005
34121,-0.142,-0.012,0.001,-0.005
34127,-0.086,-0.014,-0.139,-0.008
34133,-0.030,-0.014,-0.055,-0.009
34140,-0.030,-0.014,-0.083,-0.011
34146,0.082,-0.013,-0.223,-0.015
34153,-0.086,-0.014,-0.083,-0.017
34159,-0.002,-0.014,0.001,-0.017
34165,-0.086,-0.015,0.001,-0.016
34174,0.026,-0.014,0.057,-0.015
34180,0.054,-0.012,0.029,-0.014
34186,-0.058,-0.013,0.001,-0.014
34193,0.054,-0.012,0.001,-0.013
34199,-0.002,-0.012,0.057,-0.012
34209,-0.002,-0.011,0.085,-0.010
34216,0.082,-0.009,0.001,-0.010
34223,0.082,-0.007,0.113,-0.008
34230,0.054,-0.006,0.085,-0.006
34236,0.082,-0.004,0.113,-0.003
34242,0.054,-0.003,0.169,0.000
34248,-0.030,-0.004,0.029,0.001
34255,-0.002,-0.004,0.113,0.003
34261,0.026,-0.003,-0.139,0.000
34267,0.166,0.000,-0.083,-0.002
34273,0.082,0.002,0.001,-0.001
34280,-0.170,-0.001,-0.055,-0.003
34286,0.082,0.001,-0.111,-0.005
34292,-0.086,-0.001,0.001,-0.005
34299,0.138,0.002,-0.027,-0.005
34305,0.026,0.003,0.057,-0.003
34311,0.082,0.004,-0.027,-0.004
34318,-0.030,0.004,-0.055,-0.005
34324,-0.114,0.001,0.141,-0.002
34330,-0.030,0.001,0.113,0.001
34337,-0.114,-0.002,-0.083,-0.001
34343,-0.030,-0.002,0.085,0.001
34355,0.138,0.000,0.057,0.002
34361,0.026,0.001,0.057,0.003
34367,-0.058,-0.000,0.001,0.003
34373,-0.058,-0.001,0.029,0.003
34380,0.026,-0.001,-0.111,0.001
34386,-0.169,-0.004,0.001,0.001
34392,0.166,-0.001,0.001,0.001
34398,0.138,0.002,-0.083,-0.001
34405,-0.030,0.001,0.029,-0.000
34411,0.026,0.002,-0.167,-0.004
34466,0.082,0.003,0.085,-0.002
34472,0.110,0.005,-0.055,-0.003
34478,-0.114,0.003,-0.027,-0.004
34484,0.110,0.005,-0.083,-0.005
34491,0.054,0.006,-0.055,-0.007
34497,0.082,0.007,0.057,-0.006
34504,0.026,0.007,0.029,-0.005
34510,0.026,0.008,0.057,-0.004
34516,0.026,0.008,-0.027,-0.005
34523,-0.030,0.008,0.141,-0.002
34529,-0.030,0.007,0.029,-0.001
34535,0.110,0.009,0.141,0.002
34541,0.054,0.010,0.085,0.004
34547,-0.114,0.008,0.001,0.004
34554,-0.086,0.006,-0.055,0.003
34560,-0.030,0.005,0.057,0.003
34566,-0.086,0.003,0.085,0.005
34578,-0.002,0.003,0.057,0.006
34585,-0.086,0.001,0.029,0.006
34592,-0.086,-0.000,0.029,0.007
34598,0.026,0.000,0.057,0.008
34604,-0.086,-0.002,0.057,0.009
34611,0.054,-0.001,0.029,0.009
34617,-0.086,-0.003,-0.027,0.009
34624,0.026,-0.002,0.001,0.008
34630,-0.030,-0.002,0.029,0.009
34636,-0.030,-0.003,-0.055,0.008
34642,-0.002,-0.003,0.057,0.009
34649,-0.002,-0.003,-0.111,0.006
34655,0.026,-0.002,-0.027,0.006
34661,-0.058,-0.003,-0.083,0.004
34667,0.026,-0.003,-0.111,0.001
34678,-0.086,-0.004,0.169,0.005
34684,-0.030,-0.005,0.029,0.006
34690,0.110,-0.003,-0.027,0.005
34696,0.054,-0.001,-0.083,0.004
34703,-0.002,-0.002,-0.055,0.002
34709,-0.030,-0.002,-0.055,0.001
34716,-0.030,-0.003,0.001,0.001
34722,-0.030,-0.004,-0.027,0.000
34728,0.054,-0.002,0.001,0.000
34735,-0.142,-0.005,0.057,0.001
34741,-0.002,-0.005,0.085,0.003
34747,-0.142,-0.008,-0.055,0.002
34754,0.054,-0.007,-0.139,-0.001
34765,-0.086,-0.009,0.029,-0.000
34771,-0.058,-0.010,0.001,-0.001
34777,0.082,-0.008,0.057,0.000
34784,0.082,-0.006,-0.027,-0.001
34790,0.109,-0.004,0.001,-0.001
34796,0.054,-0.003,-0.222,-0.006
34803,0.054,-0.002,0.029,-0.005
34809,0.110,0.001,-0.027,-0.005
34815,-0.114,-0.002,0.141,-0.003
34822,0.026,-0.001,-0.083,-0.004
34828,0.166,0.002,0.001,-0.004
34834,0.054,0.003,0.029,-0.004
34841,0.026,0.004,-0.027,-0.004
34847,-0.058,0.002,0.001,-0.004
34853,-0.002,0.002,0.057,-0.003
34859,-0.058,0.001,-0.083,-0.005
34866,-0.002,0.001,-0.111,-0.007
34872,-0.002,0.001,0.001,-0.007
34878,0.138,0.004,0.057,-0.005
34889,-0.030,0.003,0.085,-0.004
34895,-0.058,0.002,-0.083,-0.006
34901,-0.030,0.001,-0.027,-0.006
34907,-0.030,-0.000,0.001,-0.006
34914,-0.058,-0.001,0.001,-0.006
34920,-0.114,-0.003,-0.027,-0.006
34926,-0.058,-0.005,-0.027,-0.006
34933,-0.002,-0.005,-0.027,-0.007
34939,0.054,-0.003,0.113,-0.005
34948,-0.002,-0.003,0.169,-0.001
34954,-0.030,-0.004,-0.055,-0.002
34961,-0.086,-0.006,0.057,-0.001
34967,-0.086,-0.008,0.057,0.000
34973,0.026,-0.007,0.001,0.000
34979,-0.002,-0.007,0.113,0.003
34986,-0.030,-0.007,0.001,0.002
34992,-0.002,-0.007,0.196,0.006
34998,-0.114,-0.009,0.057,0.007
35005,-0.058,-0.010,-0.083,0.005
35011,-0.002,-0.010,-0.111,0.003
35017,-0.058,-0.011,-0.055,0.002
35024,0.054,-0.010,0.085,0.004
35030,-0.058,-0.011,-0.027,0.003
35036,-0.058,-0.012,0.001,0.003
35043,-0.058,-0.012,-0.083,0.001
35049,-0.058,-0.013,0.001,0.001
35055,-0.058,-0.014,0.029,0.002
35062,-0.002,-0.014,0.057,0.003
35068,-0.058,-0.015,0.029,0.004
35074,0.054,-0.013,0.057,0.005
35081,-0.002,-0.013,-0.083,0.003
35087,0.054,-0.012,0.057,0.004
35097,0.110,-0.009,-0.055,0.003
35103,0.026,-0.008,-0.083,0.001
35110,-0.058,-0.009,0.001,0.001
35116,-0.030,-0.010,-0.111,-0.001
35122,-0.002,-0.010,-0.027,-0.002
35130,-0.002,-0.010,0.001,-0.002
35137,-0.030,-0.010,0.029,-0.001
35144,0.082,-0.008,0.085,0.000
35150,-0.086,-0.010,-0.139,-0.002
35156,0.026,-0.009,0.141,0.001
35163,-0.058,-0.010,0.057,0.002
35169,0.026,-0.010,-0.055,0.000
35175,-0.030,-0.010,0.085,0.002
35182,-0.030,-0.011,-0.111,-0.000
35188,0.054,-0.009,-0.027,-0.001
35194,-0.030,-0.010,0.001,-0.001
35201,0.026,-0.009,0.001,-0.001
35207,-0.030,-0.010,0.001,-0.001
35213,-0.058,-0.011,0.085,0.001
35219,-0.002,-0.010,-0.111,-0.001
35225,-0.002,-0.010,0.029,-0.000
35232,0.110,-0.008,0.085,0.001
35238,-0.002,-0.007,0.113,0.004
35244,-0.058,-0.008,0.057,0.005
35251,-0.002,-0.008,-0.111,0.002
35257,-0.030,-0.009,0.001,0.002
35264,0.026,-0.008,0.001,0.002
35270,0.054,-0.007,0.029,0.003
35276,0.026,-0.006,0.001,0.002
35283,0.054,-0.005,-0.139,-0.000
35289,-0.030,-0.006,-0.055,-0.001
35351,-0.086,-0.007,-0.139,-0.004
35358,-0.058,-0.008,0.001,-0.004
35364,-0.170,-0.012,0.029,-0.003
35371,0.110,-0.010,0.029,-0.003
35377,-0.030,-0.010,0.029,-0.002
35384,-0.086,-0.012,0.001,-0.002
35390,0.054,-0.010,-0.083,-0.004
35396,-0.030,-0.011,0.029,-0.003
35403,0.026,-0.010,0.057,-0.002
35409,0.026,-0.009,0.224,0.002
35415,0.026,-0.009,-0.055,0.001
35422,-0.002,-0.009,-0.167,-0.002
35428,-0.030,-0.009,0.029,-0.002
35434,-0.002,-0.009,0.029,-0.001
35440,-0.142,-0.012,0.029,-0.000
35446,-0.030,-0.012,0.113,0.002
35453,-0.030,-0.012,-0.195,-0.002
35459,-0.030,-0.012,-0.139,-0.005
35465,-0.030,-0.013,-0.139,-0.008
35472,-0.058,-0.014,0.029,-0.007
35478,-0.002,-0.013,0.085,-0.005
35484,0.054,-0.012,-0.111,-0.008
35491,-0.030,-0.012,-0.055,-0.009
35497,0.110,-0.010,0.001,-0.009
35504,0.026,-0.009,-0.055,-0.010
35510,-0.002,-0.009,0.001,-0.009
35516,0.054,-0.008,0.029,-0.008
35523,0.054,-0.006,-0.083,-0.010
35534,0.082,-0.005,0.113,-0.008
35540,0.138,-0.002,-0.027,-0.008
35546,0.110,0.000,-0.027,-0.008
35557,-0.058,-0.001,0.029,-0.008
35563,0.110,0.002,0.057,-0.006
35569,-0.142,-0.001,0.029,-0.006
35576,0.026,-0.000,0.029,-0.005
35582,0.026,0.000,0.085,-0.003
35588,-0.058,-0.001,-0.027,-0.004
35594,0.110,0.001,0.085,-0.002
35601,0.026,0.002,-0.027,-0.003
35607,0.026,0.003,0.029,-0.002
35613,-0.002,0.002,-0.027,-0.002
35619,-0.114,0.000,-0.083,-0.004
35626,0.054,0.001,-0.027,-0.005
35632,-0.002,0.001,0.057,-0.004
35638,0.138,0.004,-0.055,-0.005
35645,-0.058,0.002,-0.083,-0.007
35651,0.026,0.003,-0.195,-0.011
35657,-0.086,0.001,-0.111,-0.013
35664,-0.086,-0.001,-0.138,-0.015
35670,0.026,-0.000,-0.083,-0.017
35676,-0.030,-0.001,-0.111,-0.019
35683,-0.086,-0.003,0.141,-0.016
35689,-0.142,-0.006,0.057,-0.015
35696,0.026,-0.005,0.001,-0.015
35702,-0.030,-0.005,-0.027,-0.015
35708,0.110,-0.003,0.001,-0.015
35718,-0.030,-0.004,-0.055,-0.015
35725,0.026,-0.003,0.029,-0.015
35732,-0.086,-0.004,0.001,-0.014
35738,-0.058,-0.005,-0.139,-0.017
35744,-0.114,-0.007,0.057,-0.016
35751,-0.030,-0.008,-0.139,-0.018
35761,-0.086,-0.009,0.113,-0.015
35767,-0.030,-0.009,0.001,-0.015
35773,0.054,-0.008,-0.027,-0.016
35780,-0.086,-0.010,-0.027,-0.016
35786,-0.086,-0.011,-0.027,-0.016
35792,-0.002,-0.011,0.029,-0.016
35799,-0.002,-0.011,0.057,-0.014
35805,0.110,-0.008,-0.083,-0.015
35811,0.054,-0.007,-0.083,-0.017
35818,0.026,-0.007,-0.055,-0.018
35824,-0.058,-0.008,-0.027,-0.018
35830,-0.030,-0.008,-0.139,-0.020
35837,-0.002,-0.008,0.029,-0.019
35843,0.026,-0.007,0.001,-0.018
35850,-0.002,-0.008,-0.139,-0.021
35856,0.026,-0.007,0.029,-0.020
35862,-0.086,-0.009,-0.027,-0.021
35868,0.082,-0.007,-0.027,-0.021
35875,0.026,-0.006,0.029,-0.020
35881,0.082,-0.004,-0.027,-0.020
35887,-0.030,-0.005,0.085,-0.018
35893,0.026,-0.004,-0.083,-0.019
35904,0.110,-0.002,0.057,-0.018
35911,0.082,-0.000,0.085,-0.016
35917,0.026,0.000,-0.111,-0.017
35924,-0.002,0.000,0.113,-0.014
35930,0.082,0.002,-0.083,-0.016
