t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
31707,-0.106,0.001,0.075,-0.005
31713,-0.134,0.000,-0.176,-0.006
31719,0.090,0.001,0.019,-0.005
31727,0.034,0.001,-0.009,-0.005
31735,0.006,0.001,-0.177,-0.006
31741,-0.050,0.001,0.075,-0.006
31747,0.090,0.001,0.047,-0.006
31753,0.006,0.001,0.019,-0.006
31760,0.034,0.001,-0.176,-0.006
31766,0.034,0.001,0.103,-0.006
31772,0.118,0.002,0.019,-0.006
31778,0.062,0.002,-0.037,-0.006
31785,-0.050,0.002,0.047,-0.006
31791,0.034,0.002,0.159,-0.005
31797,0.090,0.003,-0.065,-0.006
31804,0.006,0.003,-0.037,-0.006
31810,-0.078,0.002,-0.149,-0.007
31816,0.006,0.002,-0.065,-0.007
31823,-0.106,0.001,-0.121,-0.008
31829,-0.050,0.001,-0.037,-0.009
31835,-0.022,0.001,-0.093,-0.009
31842,-0.050,0.001,0.019,-0.009
31848,-0.106,0.000,-0.009,-0.008
31858,0.117,0.001,0.159,-0.008
31864,0.006,0.001,0.075,-0.007
31871,-0.050,0.001,0.019,-0.007
31877,-0.022,0.001,0.075,-0.007
31883,0.145,0.002,0.047,-0.007
31890,-0.050,0.001,0.159,-0.006
31896,-0.078,0.001,-0.009,-0.006
31902,0.089,0.001,0.075,-0.005
31910,0.034,0.001,-0.009,-0.005
31916,-0.022,0.001,-0.037,-0.005
31923,-0.022,0.001,0.103,-0.004
31929,-0.022,0.001,-0.009,-0.005
31935,0.117,0.002,-0.037,-0.005
31941,0.006,0.002,-0.009,-0.005
31948,-0.134,0.001,-0.009,-0.005
31954,0.006,0.002,0.075,-0.004
31961,-0.078,0.001,0.019,-0.005
31967,-0.078,0.001,0.019,-0.004
31973,0.089,0.002,-0.009,-0.004
31980,0.062,0.002,-0.177,-0.005
31986,0.006,0.002,0.047,-0.005
31992,0.034,0.002,0.131,-0.004
31998,0.034,0.003,-0.037,-0.004
32004,-0.078,0.002,-0.037,-0.004
32011,0.006,0.002,-0.009,-0.004
32017,-0.078,0.002,-0.009,-0.005
32023,0.062,0.002,-0.009,-0.005
32030,-0.106,0.002,0.019,-0.005
32036,0.006,0.002,-0.065,-0.005
32042,-0.106,0.001,-0.065,-0.006
32049,0.061,0.002,0.075,-0.005
32055,0.006,0.002,-0.037,-0.006
32065,0.034,0.002,-0.009,-0.005
32072,-0.134,0.002,-0.037,-0.005
32078,-0.050,0.001,0.075,-0.005
32084,-0.050,0.001,0.019,-0.004
32092,0.034,0.002,-0.009,-0.004
32099,-0.106,0.001,-0.037,-0.005
32105,0.034,0.002,-0.009,-0.005
32112,-0.078,0.002,0.019,-0.004
32118,-0.050,0.001,-0.093,-0.005
32124,0.006,0.001,-0.037,-0.005
32131,-0.050,0.001,0.019,-0.005
32137,0.006,0.002,-0.009,-0.005
32143,0.034,0.002,0.019,-0.005
32150,0.006,0.002,0.075,-0.004
32156,0.173,0.003,-0.093,-0.004
32162,0.062,0.003,-0.121,-0.005
32169,0.034,0.003,-0.177,-0.006
32175,0.061,0.003,-0.037,-0.006
32181,-0.050,0.003,-0.009,-0.006
32188,-0.022,0.003,0.047,-0.006
32194,-0.078,0.002,0.019,-0.006
32201,-0.190,0.002,-0.065,-0.006
32207,-0.050,0.001,-0.009,-0.006
32213,-0.050,0.001,-0.037,-0.006
32219,0.034,0.001,-0.121,-0.007
32225,0.034,0.001,-0.037,-0.007
32232,0.062,0.002,-0.037,-0.007
32238,-0.106,0.001,-0.037,-0.007
32244,0.006,0.001,0.019,-0.007
32251,0.090,0.002,0.047,-0.007
32257,0.006,0.002,0.047,-0.006
32263,0.090,0.002,-0.065,-0.007
32275,0.006,0.002,0.019,-0.007
32281,0.090,0.003,0.103,-0.006
32287,0.006,0.003,-0.037,-0.007
32294,0.090,0.003,0.075,-0.006
32300,0.034,0.003,-0.009,-0.007
32307,-0.078,0.003,0.047,-0.006
32313,-0.078,0.002,0.019,-0.006
32319,0.006,0.002,0.103,-0.006
32325,0.062,0.003,-0.009,-0.006
32331,0.034,0.003,0.075,-0.005
32338,-0.022,0.003,-0.177,-0.006
32344,-0.078,0.002,-0.093,-0.006
32350,-0.050,0.002,-0.037,-0.006
32357,-0.022,0.002,0.075,-0.006
32363,0.006,0.002,-0.093,-0.007
32369,0.034,0.002,-0.093,-0.007
32376,-0.078,0.001,-0.009,-0.007
32382,-0.078,0.001,-0.065,-0.007
32388,0.145,0.001,-0.009,-0.007
32395,0.006,0.002,0.075,-0.007
32401,0.090,0.002,0.047,-0.007
32408,-0.050,0.001,-0.037,-0.007
32414,0.062,0.002,-0.037,-0.007
32420,0.006,0.002,-0.037,-0.007
32427,0.006,0.002,-0.121,-0.008
32433,-0.022,0.002,-0.121,-0.008
32439,0.174,0.003,0.019,-0.008
32445,0.034,0.003,-0.065,-0.008
32457,-0.106,0.002,-0.037,-0.009
32463,-0.050,0.002,0.131,-0.008
32469,0.034,0.002,0.019,-0.008
32475,-0.022,0.002,0.019,-0.007
32531,0.062,0.003,-0.093,-0.008
32537,-0.134,0.002,0.131,-0.007
32544,-0.078,0.001,0.047,-0.007
32550,0.006,0.002,-0.009,-0.007
32556,0.062,0.002,0.075,-0.006
32563,0.061,0.002,-0.120,-0.007
32569,0.034,0.002,-0.009,-0.007
32575,0.006,0.002,0.047,-0.007
32581,-0.022,0.002,0.019,-0.007
32588,0.006,0.002,0.019,-0.007
32594,0.117,0.003,0.019,-0.007
32601,-0.022,0.003,-0.037,-0.007
32607,-0.078,0.003,-0.009,-0.007
32613,-0.022,0.003,-0.065,-0.007
32620,0.173,0.003,0.019,-0.007
32626,-0.050,0.003,-0.093,-0.007
32632,0.006,0.004,0.019,-0.007
32638,-0.050,0.003,-0.009,-0.008
32645,-0.134,0.003,0.075,-0.007
32651,0.090,0.003,0.047,-0.007
32657,0.090,0.004,0.047,-0.006
32664,0.062,0.004,-0.149,-0.007
32670,0.062,0.004,0.047,-0.007
32679,-0.050,0.004,0.019,-0.007
32685,-0.106,0.004,-0.037,-0.007
32692,-0.022,0.003,-0.093,-0.007
32698,-0.022,0.003,-0.009,-0.007
32704,-0.106,0.003,-0.065,-0.007
32711,0.034,0.003,-0.009,-0.007
32717,-0.022,0.003,-0.009,-0.008
32723,0.173,0.004,0.131,-0.007
32730,0.062,0.004,0.019,-0.007
32740,-0.050,0.004,0.103,-0.007
32746,0.062,0.005,0.075,-0.006
32752,-0.050,0.005,-0.037,-0.006
32758,0.062,0.005,0.103,-0.006
32765,0.090,0.006,-0.093,-0.006
32771,-0.134,0.005,-0.065,-0.007
32777,0.006,0.005,0.047,-0.006
32783,0.062,0.006,0.075,-0.006
32790,0.090,0.006,-0.037,-0.006
32796,0.006,0.006,-0.009,-0.006
32802,0.034,0.006,0.047,-0.005
32809,0.061,0.006,-0.065,-0.006
32815,0.174,0.007,0.075,-0.005
32821,0.006,0.007,0.075,-0.005
32828,0.006,0.007,-0.009,-0.005
32834,0.062,0.008,-0.065,-0.005
32841,0.089,0.008,0.075,-0.005
32847,-0.050,0.008,0.131,-0.004
32853,0.117,0.008,-0.149,-0.004
32861,-0.078,0.008,-0.009,-0.004
32868,0.118,0.008,0.103,-0.003
32874,-0.078,0.008,-0.149,-0.004
32881,0.006,0.008,0.075,-0.004
32887,0.117,0.008,0.047,-0.003
32894,0.006,0.008,0.019,-0.003
32900,-0.134,0.008,-0.149,-0.004
32906,0.006,0.008,-0.121,-0.005
32913,0.034,0.008,-0.149,-0.005
32919,0.117,0.008,0.103,-0.005
32925,0.090,0.009,-0.009,-0.005
32931,-0.022,0.009,0.075,-0.005
32938,0.062,0.009,-0.037,-0.005
32947,0.173,0.011,0.047,-0.005
32954,-0.078,0.010,0.019,-0.004
32961,0.034,0.010,0.047,-0.004
32967,0.034,0.011,-0.093,-0.005
32973,0.090,0.011,-0.093,-0.005
32979,-0.022,0.011,0.103,-0.004
32985,-0.134,0.010,-0.009,-0.005
32992,0.062,0.011,0.047,-0.004
32998,0.006,0.011,0.075,-0.004
33004,0.062,0.011,0.075,-0.004
33011,-0.022,0.011,-0.037,-0.004
33017,0.034,0.011,0.047,-0.004
33023,0.034,0.011,0.019,-0.004
33030,-0.022,0.011,0.075,-0.003
33036,0.062,0.011,-0.065,-0.003
33044,0.062,0.012,-0.009,-0.003
33050,-0.022,0.011,0.047,-0.002
33056,0.006,0.011,-0.065,-0.003
33063,-0.022,0.011,-0.037,-0.003
33069,-0.078,0.010,-0.065,-0.003
33075,0.090,0.010,0.047,-0.003
33081,0.034,0.011,0.019,-0.003
33088,-0.050,0.010,-0.037,-0.003
33094,-0.022,0.010,-0.093,-0.004
33101,0.006,0.010,-0.093,-0.004
33107,-0.134,0.009,-0.065,-0.004
33113,-0.078,0.009,-0.177,-0.004
33120,0.145,0.010,-0.037,-0.005
33126,0.006,0.010,0.019,-0.004
33132,-0.022,0.010,0.075,-0.004
33139,-0.022,0.010,-0.065,-0.004
33145,0.117,0.011,-0.009,-0.004
33155,0.173,0.011,0.131,-0.003
33161,0.034,0.012,-0.037,-0.003
33167,-0.106,0.011,-0.065,-0.004
33174,0.062,0.011,-0.009,-0.003
33180,0.034,0.011,-0.009,-0.003
33187,-0.050,0.011,-0.009,-0.003
33193,-0.050,0.011,-0.121,-0.004
33199,0.062,0.011,0.075,-0.003
33205,-0.022,0.011,0.131,-0.003
33212,-0.022,0.011,-0.065,-0.003
33218,0.118,0.011,0.047,-0.003
33227,0.034,0.011,0.019,-0.002
33233,0.006,0.011,0.103,-0.002
33240,0.062,0.011,0.131,-0.001
33246,-0.022,0.011,-0.093,-0.001
33252,0.090,0.011,-0.009,-0.001
33258,0.062,0.012,0.019,-0.001
33265,0.034,0.012,0.131,-0.000
33271,-0.022,0.012,0.159,0.000
33277,0.062,0.012,-0.065,0.000
33284,-0.022,0.012,0.075,0.000
33290,0.006,0.012,0.019,0.001
33296,0.006,0.012,-0.037,0.001
33302,-0.106,0.011,-0.009,0.001
33309,-0.078,0.011,0.047,0.001
33315,0.062,0.011,-0.009,0.001
33321,0.118,0.012,0.019,0.001
33328,0.062,0.012,0.075,0.001
33334,0.034,0.013,0.019,0.001
33341,0.118,0.013,0.103,0.002
33347,0.006,0.013,-0.092,0.001
33353,0.006,0.013,0.047,0.002
33360,-0.022,0.013,-0.037,0.002
33409,0.034,0.013,0.047,0.002
33416,-0.022,0.012,-0.009,0.002
33422,-0.078,0.011,-0.092,0.002
33429,0.090,0.012,-0.149,0.001
33435,-0.078,0.011,0.075,0.002
33443,-0.022,0.011,-0.037,0.002
33449,0.089,0.012,0.075,0.002
33455,0.090,0.012,-0.065,0.002
33462,0.117,0.013,-0.037,0.002
33468,0.034,0.013,-0.148,0.001
33474,-0.050,0.012,-0.037,0.001
33481,-0.022,0.012,-0.093,0.000
33487,-0.022,0.012,-0.037,-0.000
33493,-0.078,0.012,0.075,0.000
33500,-0.078,0.011,0.075,0.001
33506,-0.022,0.011,0.019,0.001
33512,-0.134,0.011,0.019,0.000
33518,-0.134,0.010,-0.093,-0.000
33525,-0.022,0.010,0.047,-0.000
33531,0.117,0.010,0.047,0.000
33537,-0.078,0.010,0.019,0.000
33544,0.006,0.010,-0.065,0.000
33550,0.006,0.010,-0.037,-0.000
33556,0.006,0.010,0.019,-0.000
33563,0.202,0.011,-0.009,-0.000
33569,0.034,0.011,0.019,-0.000
33575,0.034,0.011,-0.009,-0.000
33581,0.006,0.011,-0.037,-0.000
33588,0.006,0.011,-0.009,-0.000
33594,0.090,0.012,-0.037,-0.001
33601,0.034,0.012,0.131,-0.000
33607,-0.022,0.012,-0.009,-0.000
33617,-0.022,0.012,0.075,-0.000
33626,-0.050,0.011,0.019,-0.000
33632,-0.022,0.011,0.159,0.001
33638,-0.050,0.011,-0.037,0.001
33645,0.062,0.011,-0.205,-0.000
33651,0.006,0.011,-0.177,-0.002
33657,-0.106,0.011,-0.120,-0.002
33664,-0.050,0.010,-0.037,-0.002
33670,0.062,0.011,-0.065,-0.003
33676,0.062,0.011,0.047,-0.003
33683,0.006,0.011,-0.037,-0.003
33689,0.006,0.012,0.019,-0.003
33695,0.034,0.012,-0.009,-0.003
33701,0.090,0.012,-0.065,-0.004
33708,0.117,0.013,-0.065,-0.004
33714,0.146,0.013,0.047,-0.004
33721,-0.134,0.013,-0.009,-0.004
33727,-0.078,0.012,0.047,-0.004
33733,0.006,0.012,0.047,-0.004
33740,0.145,0.013,0.047,-0.004
33746,-0.050,0.013,-0.009,-0.004
33752,-0.022,0.012,0.019,-0.004
33758,-0.022,0.012,-0.120,-0.004
33765,-0.022,0.012,0.103,-0.004
33771,0.117,0.013,-0.149,-0.005
33777,-0.106,0.012,-0.093,-0.005
33784,-0.050,0.011,-0.037,-0.005
33790,0.090,0.011,-0.093,-0.006
33796,0.061,0.012,-0.037,-0.006
33808,0.006,0.012,-0.037,-0.006
33814,0.062,0.012,-0.065,-0.006
33821,-0.078,0.012,0.075,-0.005
33831,0.062,0.012,-0.037,-0.005
33837,0.006,0.012,-0.121,-0.006
33843,0.034,0.013,-0.037,-0.006
33850,0.006,0.012,-0.009,-0.006
33856,0.117,0.013,0.131,-0.005
33862,-0.022,0.013,-0.121,-0.006
33868,0.006,0.012,-0.092,-0.007
33874,-0.050,0.012,-0.093,-0.007
33881,-0.078,0.012,-0.037,-0.007
33887,0.090,0.013,0.047,-0.007
33894,0.006,0.013,0.047,-0.006
33900,-0.078,0.012,0.019,-0.006
33906,0.006,0.012,0.075,-0.006
33913,-0.050,0.012,0.019,-0.006
33919,-0.078,0.011,-0.009,-0.006
33925,-0.050,0.011,0.047,-0.005
33931,0.006,0.011,0.047,-0.005
33938,-0.050,0.010,0.047,-0.005
33944,0.006,0.010,-0.037,-0.006
33950,-0.050,0.010,0.019,-0.005
33957,-0.050,0.010,0.159,-0.004
33963,0.034,0.010,0.131,-0.003
33969,0.034,0.010,0.047,-0.003
33975,-0.106,0.010,0.103,-0.002
33982,-0.050,0.010,0.047,-0.002
33991,-0.022,0.010,0.019,-0.002
33997,0.006,0.010,-0.009,-0.002
34003,-0.022,0.010,0.131,-0.001
34010,-0.022,0.010,-0.149,-0.002
34016,-0.022,0.010,-0.037,-0.002
34022,0.034,0.010,0.103,-0.002
34028,-0.050,0.010,-0.065,-0.002
34039,0.062,0.010,-0.009,-0.002
34045,-0.190,0.009,-0.092,-0.003
34051,0.062,0.009,0.075,-0.002
34058,-0.078,0.008,0.019,-0.002
34064,-0.078,0.008,-0.009,-0.002
34070,0.006,0.008,-0.065,-0.003
34077,0.090,0.008,0.075,-0.002
34083,0.062,0.009,-0.121,-0.003
34089,0.062,0.009,-0.065,-0.003
34095,0.034,0.009,0.075,-0.003
34102,0.034,0.010,0.019,-0.002
34108,0.034,0.010,-0.037,-0.003
34114,0.090,0.011,-0.093,-0.003
34121,0.006,0.011,0.019,-0.003
34127,0.034,0.011,-0.009,-0.003
34134,0.062,0.012,-0.148,-0.004
34140,0.006,0.012,-0.093,-0.004
34146,0.006,0.012,0.019,-0.003
34153,-0.022,0.012,-0.037,-0.004
34159,0.062,0.012,0.075,-0.003
34165,0.034,0.012,0.019,-0.003
34173,0.034,0.012,0.047,-0.002
34180,0.034,0.012,0.019,-0.002
34187,0.034,0.012,-0.092,-0.003
34193,0.062,0.012,-0.009,-0.003
34199,0.034,0.012,-0.037,-0.003
34205,0.034,0.013,0.019,-0.003
34212,-0.022,0.012,0.019,-0.003
34218,-0.246,0.011,0.103,-0.002
34224,-0.022,0.011,0.047,-0.002
34231,0.062,0.011,0.075,-0.001
34237,0.034,0.011,-0.065,-0.002
34288,-0.078,0.011,-0.009,-0.002
34294,-0.022,0.011,-0.037,-0.002
34300,-0.050,0.010,0.075,-0.002
34307,-0.022,0.011,0.047,-0.001
34313,0.034,0.011,0.047,-0.001
34319,0.006,0.011,0.103,-0.001
34325,-0.078,0.011,0.047,-0.000
34332,-0.078,0.010,0.019,-0.000
34338,0.118,0.011,-0.009,-0.000
34344,-0.050,0.010,-0.037,-0.000
34351,0.034,0.011,0.047,0.000
34357,-0.022,0.010,-0.009,-0.000
34363,-0.050,0.010,0.047,-0.000
34369,0.034,0.010,-0.037,-0.000
34376,0.089,0.010,0.019,-0.000
34382,0.006,0.010,-0.037,-0.000
34394,0.006,0.010,0.047,0.000
34400,0.061,0.011,-0.120,-0.000
34406,-0.022,0.010,-0.121,-0.001
34413,-0.050,0.010,-0.093,-0.001
34419,-0.106,0.010,-0.009,-0.002
34425,-0.218,0.008,-0.093,-0.002
34431,-0.050,0.008,-0.037,-0.002
34438,-0.022,0.008,0.131,-0.001
34444,-0.134,0.007,-0.009,-0.002
34450,0.229,0.008,-0.065,-0.002
34457,-0.106,0.008,0.187,-0.001
34463,-0.050,0.008,-0.009,-0.001
34469,0.034,0.008,-0.009,-0.001
34475,0.062,0.009,0.019,-0.002
34482,0.118,0.010,-0.065,-0.002
34488,-0.106,0.009,-0.065,-0.002
34498,0.034,0.009,-0.009,-0.002
34505,-0.022,0.009,-0.149,-0.003
34511,-0.050,0.008,0.019,-0.003
34517,-0.022,0.008,-0.009,-0.003
34523,0.006,0.008,-0.037,-0.003
34530,-0.022,0.008,0.019,-0.003
34536,-0.106,0.007,0.103,-0.002
34542,-0.078,0.007,0.047,-0.002
34549,0.034,0.007,-0.065,-0.002
34555,0.006,0.008,-0.009,-0.002
34561,-0.050,0.007,0.075,-0.002
34573,0.062,0.008,-0.065,-0.002
34581,0.006,0.008,-0.037,-0.002
34587,-0.050,0.008,-0.009,-0.002
34593,0.006,0.008,-0.037,-0.002
34599,-0.050,0.007,0.019,-0.001
34605,0.006,0.007,0.075,-0.001
34612,0.117,0.008,-0.148,-0.001
34618,-0.022,0.008,0.075,-0.001
34624,-0.022,0.008,-0.065,-0.001
34631,0.062,0.008,0.019,-0.002
34637,0.062,0.008,-0.009,-0.002
34643,0.006,0.008,-0.037,-0.001
34650,-0.050,0.007,-0.009,-0.001
34656,-0.162,0.006,-0.065,-0.001
34662,0.062,0.007,-0.009,-0.001
34669,0.006,0.007,-0.009,-0.001
34675,0.118,0.007,0.075,-0.001
34681,0.062,0.008,-0.093,-0.001
34688,-0.078,0.007,-0.289,-0.003
34694,0.006,0.007,-0.009,-0.003
34701,0.062,0.008,-0.009,-0.003
34711,0.006,0.008,-0.009,-0.003
34717,0.006,0.008,0.047,-0.002
34723,0.034,0.007,-0.065,-0.003
34729,-0.050,0.007,0.019,-0.003
34736,-0.106,0.007,-0.009,-0.002
34742,0.089,0.008,-0.037,-0.002
34748,0.034,0.008,0.103,-0.002
34760,0.006,0.008,-0.037,-0.002
34767,0.062,0.008,-0.093,-0.003
34774,-0.162,0.008,0.019,-0.003
34780,-0.022,0.008,-0.093,-0.003
34786,0.034,0.007,-0.121,-0.003
34793,0.006,0.007,0.047,-0.004
34799,-0.022,0.007,-0.120,-0.004
34805,-0.078,0.007,-0.037,-0.004
34811,-0.078,0.006,0.019,-0.004
34818,0.034,0.006,0.075,-0.004
34824,0.062,0.007,-0.037,-0.004
34831,0.090,0.007,0.019,-0.004
34837,0.006,0.007,-0.092,-0.004
34843,-0.050,0.007,0.019,-0.004
34849,0.034,0.007,0.047,-0.004
34856,0.006,0.007,-0.065,-0.004
34862,-0.106,0.007,0.019,-0.004
34868,-0.078,0.006,-0.093,-0.005
34874,-0.022,0.006,0.019,-0.005
34881,0.062,0.007,-0.149,-0.006
34887,0.173,0.007,-0.009,-0.006
34894,-0.050,0.007,0.103,-0.005
34900,0.118,0.007,-0.065,-0.006
34906,0.006,0.007,-0.037,-0.007
34913,-0.022,0.007,-0.037,-0.007
34923,0.089,0.008,-0.037,-0.007
34929,-0.078,0.007,0.075,-0.007
34935,-0.050,0.007,-0.065,-0.007
34947,0.118,0.007,-0.065,-0.007
34953,0.006,0.007,0.103,-0.006
34959,-0.022,0.007,0.019,-0.006
34965,0.061,0.008,0.047,-0.006
34972,-0.134,0.007,0.075,-0.005
34978,0.006,0.007,-0.037,-0.005
34984,-0.134,0.006,-0.065,-0.006
34991,0.006,0.006,-0.092,-0.006
34997,-0.050,0.006,-0.037,-0.006
35003,-0.078,0.006,-0.065,-0.007
35010,-0.022,0.005,-0.009,-0.007
35016,0.034,0.006,-0.009,-0.006
35023,0.034,0.006,0.019,-0.006
35029,0.034,0.006,-0.009,-0.007
35035,0.090,0.007,-0.121,-0.008
35041,0.006,0.007,0.103,-0.007
35048,0.118,0.007,-0.093,-0.008
35054,-0.134,0.007,0.047,-0.008
35060,-0.050,0.006,0.075,-0.008
35067,0.034,0.006,-0.009,-0.008
35073,0.006,0.006,0.047,-0.008
35079,0.062,0.007,-0.093,-0.008
35085,0.006,0.007,0.047,-0.007
35092,0.034,0.007,0.075,-0.007
35098,-0.078,0.006,-0.204,-0.008
35104,0.034,0.007,-0.009,-0.008
35111,0.117,0.007,-0.148,-0.008
35117,0.090,0.008,-0.037,-0.009
35129,-0.106,0.007,-0.093,-0.009
35183,0.006,0.007,-0.065,-0.009
35189,-0.022,0.007,0.019,-0.009
35195,-0.134,0.006,-0.065,-0.009
35202,-0.022,0.006,-0.037,-0.009
35208,-0.022,0.006,0.019,-0.009
35214,0.034,0.006,0.019,-0.009
35221,-0.050,0.006,-0.009,-0.009
35227,0.062,0.006,0.075,-0.009
35233,0.089,0.007,0.103,-0.008
35240,-0.050,0.007,0.075,-0.008
35246,-0.022,0.007,-0.037,-0.008
35252,0.034,0.007,-0.009,-0.008
35258,0.118,0.008,0.047,-0.008
35265,-0.078,0.007,0.047,-0.007
35271,0.006,0.007,-0.093,-0.007
35277,0.034,0.008,-0.009,-0.007
35284,0.118,0.008,0.131,-0.007
35290,-0.050,0.008,-0.037,-0.006
35297,0.090,0.009,-0.065,-0.007
35303,0.117,0.009,-0.120,-0.007
35309,0.006,0.010,0.103,-0.006
35315,0.061,0.010,0.047,-0.006
35321,0.062,0.011,0.075,-0.006
35328,0.062,0.011,-0.009,-0.006
35334,0.034,0.011,0.103,-0.005
35341,0.061,0.012,-0.009,-0.005
35351,0.034,0.012,0.019,-0.005
35358,0.006,0.012,-0.065,-0.006
35364,0.062,0.012,-0.065,-0.006
35371,-0.050,0.012,-0.065,-0.007
35377,-0.050,0.011,-0.037,-0.006
35383,0.118,0.012,0.019,-0.006
35394,-0.050,0.011,0.019,-0.006
35400,0.089,0.012,-0.065,-0.006
35406,-0.078,0.011,0.019,-0.006
35413,-0.134,0.011,0.047,-0.006
35419,-0.022,0.010,0.047,-0.006
35425,0.173,0.011,-0.009,-0.006
35431,0.173,0.012,-0.177,-0.007
35438,0.006,0.012,-0.009,-0.007
35444,0.062,0.012,-0.009,-0.007
35450,0.034,0.012,0.019,-0.006
35457,-0.022,0.012,-0.065,-0.007
35463,0.006,0.012,-0.065,-0.007
35470,-0.022,0.012,-0.149,-0.008
35476,0.090,0.013,-0.037,-0.008
35482,-0.022,0.013,-0.037,-0.008
35488,0.034,0.013,-0.037,-0.008
35494,0.062,0.013,-0.009,-0.008
35501,0.034,0.013,-0.009,-0.008
35507,0.034,0.014,-0.093,-0.009
35514,0.062,0.014,-0.065,-0.009
35520,0.062,0.014,0.019,-0.009
35526,-0.106,0.014,-0.093,-0.009
35534,0.034,0.014,0.047,-0.009
35540,0.034,0.014,0.019,-0.009
35547,0.062,0.015,-0.037,-0.009
35553,-0.022,0.015,-0.037,-0.009
35559,0.006,0.015,-0.009,-0.009
35565,0.090,0.015,-0.037,-0.009
35572,-0.022,0.015,-0.093,-0.010
35578,0.006,0.015,-0.009,-0.010
35584,0.089,0.015,-0.093,-0.010
35590,-0.022,0.015,0.019,-0.010
35601,0.146,0.016,-0.121,-0.010
35607,0.062,0.016,0.019,-0.010
35613,0.034,0.016,0.019,-0.010
35620,-0.078,0.015,0.047,-0.010
35626,-0.050,0.015,-0.065,-0.010
35632,0.006,0.015,-0.093,-0.011
35639,-0.050,0.014,-0.065,-0.011
35645,-0.022,0.014,-0.093,-0.011
35651,-0.078,0.014,-0.065,-0.011
35657,-0.078,0.014,-0.009,-0.011
35664,-0.022,0.014,-0.065,-0.012
35670,0.062,0.014,0.019,-0.011
35677,0.006,0.014,0.075,-0.011
35683,-0.022,0.014,0.019,-0.010
35689,-0.022,0.014,0.159,-0.010
35695,0.034,0.014,-0.009,-0.010
35702,-0.078,0.014,-0.009,-0.010
35708,0.090,0.014,0.047,-0.009
35717,-0.050,0.014,0.159,-0.008
35723,-0.022,0.014,0.019,-0.008
35730,-0.050,0.014,-0.065,-0.008
35736,-0.078,0.013,-0.065,-0.009
35742,0.174,0.014,-0.065,-0.009
35748,0.062,0.014,0.047,-0.009
35755,-0.022,0.014,-0.093,-0.009
35761,-0.022,0.014,0.103,-0.009
35768,0.117,0.014,-0.093,-0.009
35774,0.034,0.014,-0.037,-0.009
35780,-0.022,0.014,-0.093,-0.010
35786,-0.022,0.014,-0.093,-0.010
35793,0.034,0.014,0.047,-0.010
35799,0.006,0.014,0.103,-0.009
35809,-0.050,0.014,0.103,-0.008
35815,0.062,0.014,-0.009,-0.008
35821,-0.022,0.014,-0.065,-0.009
35828,0.034,0.014,0.047,-0.008
35834,0.034,0.014,-0.037,-0.008
35841,0.117,0.015,0.075,-0.008
35847,0.034,0.015,0.075,-0.007
35853,-0.078,0.014,-0.009,-0.008
35860,-0.022,0.014,-0.065,-0.008
35866,-0.078,0.014,-0.120,-0.008
35872,0.034,0.014,0.019,-0.008
35878,-0.050,0.013,-0.065,-0.008
35885,-0.078,0.013,-0.009,-0.008
35891,-0.050,0.013,-0.065,-0.009
35899,-0.106,0.012,0.103,-0.008
35906,-0.162,0.012,0.047,-0.008
35913,0.034,0.012,-0.093,-0.008
35919,0.006,0.012,-0.037,-0.008
35925,-0.106,0.011,-0.037,-0.008
35931,-0.078,0.011,0.075,-0.007
35938,0.006,0.011,-0.037,-0.008
35944,0.089,0.011,0.019,-0.007
35950,0.062,0.011,-0.037,-0.008
35957,0.090,0.012,0.103,-0.007
35963,0.062,0.012,-0.121,-0.008
35970,0.062,0.013,-0.093,-0.008
35976,-0.022,0.012,-0.009,-0.008
35982,-0.050,0.012,-0.177,-0.008
35988,0.062,0.012,-0.037,-0.008
35994,-0.050,0.011,-0.121,-0.009
36001,-0.050,0.011,-0.093,-0.010
36007,-0.050,0.011,0.075,-0.010
36063,0.062,0.011,-0.065,-0.010
36069,0.006,0.011,0.047,-0.010
36075,0.006,0.011,-0.009,-0.010
36082,-0.134,0.010,-0.009,-0.009
36088,-0.106,0.010,-0.093,-0.010
36094,0.062,0.010,0.047,-0.010
36101,0.090,0.010,0.047,-0.010
36107,0.006,0.010,-0.065,-0.010
36118,0.090,0.010,0.131,-0.009
36125,-0.022,0.010,-0.009,-0.009
36131,-0.022,0.009,0.019,-0.009
36137,-0.050,0.009,-0.065,-0.009
36143,-0.050,0.009,-0.009,-0.009
36150,0.006,0.009,0.019,-0.009
36156,-0.106,0.008,-0.065,-0.009
36162,0.006,0.008,-0.037,-0.009
36169,-0.078,0.007,0.019,-0.009
36175,0.118,0.008,-0.093,-0.010
36181,-0.106,0.007,0.075,-0.009
36188,-0.106,0.007,0.019,-0.009
36194,-0.050,0.007,-0.065,-0.009
36201,-0.050,0.006,-0.093,-0.010
36207,0.062,0.007,0.019,-0.010
36213,-0.022,0.007,-0.009,-0.010
36220,0.034,0.007,0.047,-0.010
36226,0.090,0.007,0.047,-0.009
36232,0.034,0.007,-0.037,-0.009
36238,0.006,0.007,-0.093,-0.010
36244,0.090,0.008,-0.037,-0.010
36251,-0.106,0.007,0.159,-0.009
36257,-0.078,0.007,-0.037,-0.008
36268,0.062,0.007,0.075,-0.008
36274,-0.078,0.007,0.019,-0.008
36280,-0.106,0.006,-0.037,-0.008
36287,-0.162,0.005,0.075,-0.008
